load,wind,solar,time
20630.0,1015,0,2011-02-01 00:00:00
19549.0,955,0,2011-02-01 01:00:00
18976.0,857,0,2011-02-01 02:00:00
18804.0,945,0,2011-02-01 03:00:00
19125.0,919,0,2011-02-01 04:00:00
19989.0,805,0,2011-02-01 05:00:00
22765.0,539,0,2011-02-01 06:00:00
27428.0,476,9,2011-02-01 07:00:00
27083.0,297,27,2011-02-01 08:00:00
26527.0,233,69,2011-02-01 09:00:00
26787.0,315,134,2011-02-01 10:00:00
26017.0,562,192,2011-02-01 11:00:00
25641.0,609,224,2011-02-01 12:00:00
25454.0,694,239,2011-02-01 13:00:00
25362.0,726,178,2011-02-01 14:00:00
25044.0,727,135,2011-02-01 15:00:00
24991.0,751,85,2011-02-01 16:00:00
25787.0,894,62,2011-02-01 17:00:00
29373.0,907,31,2011-02-01 18:00:00
29098.0,894,55,2011-02-01 19:00:00
28425.0,894,27,2011-02-01 20:00:00
27215.0,871,0,2011-02-01 21:00:00
25084.0,914,0,2011-02-01 22:00:00
22698.0,931,0,2011-02-01 23:00:00
21364.0,859,0,2011-02-02 00:00:00
19916.0,876,0,2011-02-02 01:00:00
19434.0,862,0,2011-02-02 02:00:00
19299.0,906,0,2011-02-02 03:00:00
19446.0,887,0,2011-02-02 04:00:00
20778.0,871,0,2011-02-02 05:00:00
22952.0,819,0,2011-02-02 06:00:00
26201.0,739,9,2011-02-02 07:00:00
26725.0,644,57,2011-02-02 08:00:00
27024.0,620,217,2011-02-02 09:00:00
27121.0,570,263,2011-02-02 10:00:00
26872.0,572,252,2011-02-02 11:00:00
26590.0,524,243,2011-02-02 12:00:00
26287.0,432,245,2011-02-02 13:00:00
26122.0,321,252,2011-02-02 14:00:00
25603.0,225,250,2011-02-02 15:00:00
25437.0,208,135,2011-02-02 16:00:00
26515.0,237,75,2011-02-02 17:00:00
29789.0,194,88,2011-02-02 18:00:00
29609.0,215,110,2011-02-02 19:00:00
29181.0,205,79,2011-02-02 20:00:00
27776.0,190,0,2011-02-02 21:00:00
25872.0,198,0,2011-02-02 22:00:00
23146.0,175,0,2011-02-02 23:00:00
21176.0,152,0,2011-02-03 00:00:00
20379.0,123,0,2011-02-03 01:00:00
19737.0,114,0,2011-02-03 02:00:00
19362.0,133,0,2011-02-03 03:00:00
19846.0,128,0,2011-02-03 04:00:00
21168.0,149,0,2011-02-03 05:00:00
23731.0,154,0,2011-02-03 06:00:00
26841.0,151,9,2011-02-03 07:00:00
27286.0,148,48,2011-02-03 08:00:00
27394.0,149,179,2011-02-03 09:00:00
26909.0,145,241,2011-02-03 10:00:00
26541.0,111,247,2011-02-03 11:00:00
26350.0,99,256,2011-02-03 12:00:00
25862.0,84,223,2011-02-03 13:00:00
25680.0,94,193,2011-02-03 14:00:00
25100.0,97,191,2011-02-03 15:00:00
25381.0,238,114,2011-02-03 16:00:00
26188.0,268,66,2011-02-03 17:00:00
29310.0,297,87,2011-02-03 18:00:00
29513.0,284,68,2011-02-03 19:00:00
29042.0,156,21,2011-02-03 20:00:00
27989.0,92,0,2011-02-03 21:00:00
25644.0,64,0,2011-02-03 22:00:00
23246.0,75,0,2011-02-03 23:00:00
21461.0,71,0,2011-02-04 00:00:00
20070.0,64,0,2011-02-04 01:00:00
19517.0,69,0,2011-02-04 02:00:00
19414.0,55,0,2011-02-04 03:00:00
19713.0,43,0,2011-02-04 04:00:00
20927.0,57,0,2011-02-04 05:00:00
23731.0,128,0,2011-02-04 06:00:00
26328.0,89,9,2011-02-04 07:00:00
26952.0,22,48,2011-02-04 08:00:00
27114.0,15,149,2011-02-04 09:00:00
27072.0,11,205,2011-02-04 10:00:00
26784.0,10,241,2011-02-04 11:00:00
26316.0,14,247,2011-02-04 12:00:00
25855.0,16,141,2011-02-04 13:00:00
25748.0,6,168,2011-02-04 14:00:00
25235.0,8,183,2011-02-04 15:00:00
25049.0,4,123,2011-02-04 16:00:00
25725.0,48,91,2011-02-04 17:00:00
28624.0,181,71,2011-02-04 18:00:00
28321.0,188,25,2011-02-04 19:00:00
27361.0,177,13,2011-02-04 20:00:00
26290.0,180,0,2011-02-04 21:00:00
24564.0,112,0,2011-02-04 22:00:00
22898.0,106,0,2011-02-04 23:00:00
20982.0,116,0,2011-02-05 00:00:00
19807.0,159,0,2011-02-05 01:00:00
19091.0,112,0,2011-02-05 02:00:00
18759.0,92,0,2011-02-05 03:00:00
18782.0,116,0,2011-02-05 04:00:00
19185.0,128,0,2011-02-05 05:00:00
20143.0,99,0,2011-02-05 06:00:00
21122.0,114,5,2011-02-05 07:00:00
22189.0,145,22,2011-02-05 08:00:00
23097.0,122,31,2011-02-05 09:00:00
23460.0,66,36,2011-02-05 10:00:00
23506.0,335,55,2011-02-05 11:00:00
23230.0,615,88,2011-02-05 12:00:00
22883.0,694,86,2011-02-05 13:00:00
22561.0,811,93,2011-02-05 14:00:00
22243.0,1025,64,2011-02-05 15:00:00
22230.0,1048,28,2011-02-05 16:00:00
22910.0,1060,0,2011-02-05 17:00:00
25725.0,1162,0,2011-02-05 18:00:00
26218.0,955,0,2011-02-05 19:00:00
25502.0,777,0,2011-02-05 20:00:00
24750.0,707,0,2011-02-05 21:00:00
23443.0,561,0,2011-02-05 22:00:00
21628.0,599,0,2011-02-05 23:00:00
19968.0,735,0,2011-02-06 00:00:00
18816.0,813,0,2011-02-06 01:00:00
18229.0,804,0,2011-02-06 02:00:00
17892.0,781,0,2011-02-06 03:00:00
17846.0,820,0,2011-02-06 04:00:00
17843.0,740,0,2011-02-06 05:00:00
18438.0,731,0,2011-02-06 06:00:00
19243.0,823,6,2011-02-06 07:00:00
20108.0,688,33,2011-02-06 08:00:00
21215.0,639,159,2011-02-06 09:00:00
21941.0,816,181,2011-02-06 10:00:00
22010.0,830,173,2011-02-06 11:00:00
22249.0,771,176,2011-02-06 12:00:00
22370.0,568,176,2011-02-06 13:00:00
22399.0,415,165,2011-02-06 14:00:00
22346.0,250,173,2011-02-06 15:00:00
22264.0,158,87,2011-02-06 16:00:00
23082.0,116,0,2011-02-06 17:00:00
25885.0,62,0,2011-02-06 18:00:00
25756.0,74,0,2011-02-06 19:00:00
25007.0,69,0,2011-02-06 20:00:00
24535.0,51,0,2011-02-06 21:00:00
22822.0,50,0,2011-02-06 22:00:00
20395.0,49,0,2011-02-06 23:00:00
18954.0,52,0,2011-02-07 00:00:00
17722.0,75,0,2011-02-07 01:00:00
17270.0,62,0,2011-02-07 02:00:00
17348.0,44,0,2011-02-07 03:00:00
17736.0,33,0,2011-02-07 04:00:00
18748.0,29,0,2011-02-07 05:00:00
20301.0,38,0,2011-02-07 06:00:00
23680.0,75,11,2011-02-07 07:00:00
24897.0,155,57,2011-02-07 08:00:00
25216.0,171,217,2011-02-07 09:00:00
26095.0,114,298,2011-02-07 10:00:00
26558.0,223,289,2011-02-07 11:00:00
26439.0,502,271,2011-02-07 12:00:00
26315.0,817,269,2011-02-07 13:00:00
25898.0,581,261,2011-02-07 14:00:00
26249.0,595,224,2011-02-07 15:00:00
25936.0,828,211,2011-02-07 16:00:00
25990.0,1017,180,2011-02-07 17:00:00
28604.0,1083,181,2011-02-07 18:00:00
28807.0,977,139,2011-02-07 19:00:00
27989.0,1020,59,2011-02-07 20:00:00
26315.0,1411,0,2011-02-07 21:00:00
24298.0,1576,0,2011-02-07 22:00:00
21823.0,1661,0,2011-02-07 23:00:00
20235.0,1606,0,2011-02-08 00:00:00
19076.0,1665,0,2011-02-08 01:00:00
18326.0,1724,0,2011-02-08 02:00:00
18078.0,1780,0,2011-02-08 03:00:00
18193.0,1753,0,2011-02-08 04:00:00
19006.0,1628,0,2011-02-08 05:00:00
21992.0,1227,0,2011-02-08 06:00:00
25076.0,994,9,2011-02-08 07:00:00
25640.0,901,29,2011-02-08 08:00:00
25829.0,834,82,2011-02-08 09:00:00
26226.0,869,159,2011-02-08 10:00:00
26142.0,838,185,2011-02-08 11:00:00
25937.0,784,203,2011-02-08 12:00:00
25714.0,811,218,2011-02-08 13:00:00
25524.0,842,245,2011-02-08 14:00:00
25205.0,857,288,2011-02-08 15:00:00
25040.0,827,235,2011-02-08 16:00:00
25643.0,826,104,2011-02-08 17:00:00
29006.0,830,95,2011-02-08 18:00:00
29120.0,806,105,2011-02-08 19:00:00
28569.0,847,68,2011-02-08 20:00:00
27063.0,867,0,2011-02-08 21:00:00
24914.0,813,0,2011-02-08 22:00:00
22284.0,862,0,2011-02-08 23:00:00
19927.0,896,0,2011-02-09 00:00:00
19625.0,915,0,2011-02-09 01:00:00
19107.0,827,0,2011-02-09 02:00:00
18950.0,824,0,2011-02-09 03:00:00
19057.0,826,0,2011-02-09 04:00:00
20315.0,817,0,2011-02-09 05:00:00
21700.0,736,0,2011-02-09 06:00:00
25386.0,575,12,2011-02-09 07:00:00
26222.0,426,90,2011-02-09 08:00:00
26265.0,567,265,2011-02-09 09:00:00
26219.0,724,304,2011-02-09 10:00:00
26143.0,631,292,2011-02-09 11:00:00
25937.0,554,284,2011-02-09 12:00:00
25861.0,426,283,2011-02-09 13:00:00
25348.0,380,302,2011-02-09 14:00:00
24984.0,384,320,2011-02-09 15:00:00
24825.0,356,266,2011-02-09 16:00:00
25982.0,310,223,2011-02-09 17:00:00
28725.0,293,234,2011-02-09 18:00:00
28949.0,264,201,2011-02-09 19:00:00
28279.0,287,66,2011-02-09 20:00:00
26876.0,254,0,2011-02-09 21:00:00
24701.0,262,0,2011-02-09 22:00:00
22386.0,362,0,2011-02-09 23:00:00
20386.0,301,0,2011-02-10 00:00:00
19348.0,291,0,2011-02-10 01:00:00
18843.0,390,0,2011-02-10 02:00:00
18695.0,376,0,2011-02-10 03:00:00
19052.0,320,0,2011-02-10 04:00:00
20503.0,350,0,2011-02-10 05:00:00
22642.0,305,0,2011-02-10 06:00:00
25442.0,244,13,2011-02-10 07:00:00
26367.0,236,92,2011-02-10 08:00:00
26484.0,304,237,2011-02-10 09:00:00
26405.0,302,290,2011-02-10 10:00:00
26218.0,281,296,2011-02-10 11:00:00
25908.0,228,288,2011-02-10 12:00:00
25650.0,182,288,2011-02-10 13:00:00
25460.0,147,297,2011-02-10 14:00:00
24995.0,144,321,2011-02-10 15:00:00
24948.0,127,263,2011-02-10 16:00:00
25714.0,118,217,2011-02-10 17:00:00
28855.0,120,218,2011-02-10 18:00:00
28907.0,105,202,2011-02-10 19:00:00
28284.0,100,91,2011-02-10 20:00:00
26861.0,82,0,2011-02-10 21:00:00
24969.0,90,0,2011-02-10 22:00:00
22540.0,80,0,2011-02-10 23:00:00
20649.0,90,0,2011-02-11 00:00:00
19594.0,92,0,2011-02-11 01:00:00
19051.0,120,0,2011-02-11 02:00:00
19007.0,132,0,2011-02-11 03:00:00
19283.0,157,0,2011-02-11 04:00:00
20409.0,145,0,2011-02-11 05:00:00
23185.0,143,0,2011-02-11 06:00:00
25670.0,139,13,2011-02-11 07:00:00
26145.0,152,98,2011-02-11 08:00:00
26227.0,167,239,2011-02-11 09:00:00
26287.0,179,295,2011-02-11 10:00:00
26306.0,194,297,2011-02-11 11:00:00
25972.0,206,289,2011-02-11 12:00:00
25743.0,197,290,2011-02-11 13:00:00
25545.0,180,305,2011-02-11 14:00:00
25150.0,159,323,2011-02-11 15:00:00
24905.0,127,261,2011-02-11 16:00:00
25479.0,82,216,2011-02-11 17:00:00
28012.0,71,218,2011-02-11 18:00:00
27690.0,81,217,2011-02-11 19:00:00
27101.0,84,92,2011-02-11 20:00:00
26043.0,88,1,2011-02-11 21:00:00
24574.0,100,1,2011-02-11 22:00:00
22524.0,104,1,2011-02-11 23:00:00
20607.0,127,1,2011-02-12 00:00:00
19462.0,150,1,2011-02-12 01:00:00
18890.0,136,1,2011-02-12 02:00:00
18506.0,129,1,2011-02-12 03:00:00
18495.0,111,1,2011-02-12 04:00:00
18988.0,114,1,2011-02-12 05:00:00
20040.0,114,2,2011-02-12 06:00:00
20757.0,131,16,2011-02-12 07:00:00
21867.0,133,121,2011-02-12 08:00:00
22713.0,146,253,2011-02-12 09:00:00
23142.0,144,252,2011-02-12 10:00:00
23128.0,122,235,2011-02-12 11:00:00
22953.0,114,222,2011-02-12 12:00:00
22712.0,127,224,2011-02-12 13:00:00
22500.0,120,240,2011-02-12 14:00:00
22297.0,113,247,2011-02-12 15:00:00
22223.0,110,160,2011-02-12 16:00:00
23068.0,108,14,2011-02-12 17:00:00
25868.0,103,1,2011-02-12 18:00:00
26249.0,104,2,2011-02-12 19:00:00
25652.0,105,2,2011-02-12 20:00:00
24502.0,187,2,2011-02-12 21:00:00
23094.0,208,2,2011-02-12 22:00:00
21341.0,186,2,2011-02-12 23:00:00
20005.0,179,1,2011-02-13 00:00:00
18936.0,145,2,2011-02-13 01:00:00
18268.0,108,1,2011-02-13 02:00:00
17967.0,83,1,2011-02-13 03:00:00
17926.0,33,1,2011-02-13 04:00:00
18373.0,35,2,2011-02-13 05:00:00
19191.0,22,3,2011-02-13 06:00:00
19478.0,26,16,2011-02-13 07:00:00
20612.0,42,32,2011-02-13 08:00:00
21251.0,34,73,2011-02-13 09:00:00
21807.0,23,182,2011-02-13 10:00:00
21900.0,24,184,2011-02-13 11:00:00
21195.0,40,172,2011-02-13 12:00:00
21352.0,66,216,2011-02-13 13:00:00
21210.0,63,229,2011-02-13 14:00:00
21316.0,56,225,2011-02-13 15:00:00
21468.0,60,120,2011-02-13 16:00:00
23115.0,89,9,2011-02-13 17:00:00
26468.0,248,0,2011-02-13 18:00:00
26247.0,308,2,2011-02-13 19:00:00
25500.0,610,2,2011-02-13 20:00:00
24385.0,756,2,2011-02-13 21:00:00
22945.0,726,2,2011-02-13 22:00:00
20720.0,746,2,2011-02-13 23:00:00
19130.0,946,2,2011-02-14 00:00:00
18428.0,942,2,2011-02-14 01:00:00
17814.0,811,2,2011-02-14 02:00:00
17886.0,828,2,2011-02-14 03:00:00
17931.0,990,1,2011-02-14 04:00:00
19172.0,787,2,2011-02-14 05:00:00
