load,wind,solar,time
20037.0,555,0,2011-05-01 00:00:00
18789.0,530,0,2011-05-01 01:00:00
18018.0,541,0,2011-05-01 02:00:00
17706.0,664,0,2011-05-01 03:00:00
17614.0,677,0,2011-05-01 04:00:00
17720.0,546,0,2011-05-01 05:00:00
17556.0,389,0,2011-05-01 06:00:00
18155.0,322,36,2011-05-01 07:00:00
19518.0,367,235,2011-05-01 08:00:00
20846.0,486,304,2011-05-01 09:00:00
21628.0,521,324,2011-05-01 10:00:00
22212.0,444,329,2011-05-01 11:00:00
22414.0,411,328,2011-05-01 12:00:00
22619.0,360,324,2011-05-01 13:00:00
22768.0,250,320,2011-05-01 14:00:00
22953.0,179,309,2011-05-01 15:00:00
23064.0,172,289,2011-05-01 16:00:00
23292.0,222,247,2011-05-01 17:00:00
23575.0,373,127,2011-05-01 18:00:00
23872.0,436,8,2011-05-01 19:00:00
25688.0,486,0,2011-05-01 20:00:00
25606.0,480,0,2011-05-01 21:00:00
23768.0,462,0,2011-05-01 22:00:00
21379.0,417,0,2011-05-01 23:00:00
19511.0,418,0,2011-05-02 00:00:00
18398.0,385,0,2011-05-02 01:00:00
17955.0,456,0,2011-05-02 02:00:00
17724.0,459,0,2011-05-02 03:00:00
18011.0,482,0,2011-05-02 04:00:00
19060.0,321,0,2011-05-02 05:00:00
20663.0,228,0,2011-05-02 06:00:00
22992.0,187,31,2011-05-02 07:00:00
24527.0,168,235,2011-05-02 08:00:00
25742.0,190,308,2011-05-02 09:00:00
26814.0,253,325,2011-05-02 10:00:00
27669.0,256,328,2011-05-02 11:00:00
28074.0,228,327,2011-05-02 12:00:00
28642.0,204,322,2011-05-02 13:00:00
28976.0,282,316,2011-05-02 14:00:00
29098.0,417,303,2011-05-02 15:00:00
29064.0,439,282,2011-05-02 16:00:00
28714.0,513,237,2011-05-02 17:00:00
28257.0,674,118,2011-05-02 18:00:00
27956.0,817,8,2011-05-02 19:00:00
29187.0,880,0,2011-05-02 20:00:00
28657.0,836,0,2011-05-02 21:00:00
26155.0,859,0,2011-05-02 22:00:00
23203.0,1038,0,2011-05-02 23:00:00
20978.0,1168,0,2011-05-03 00:00:00
19680.0,1025,0,2011-05-03 01:00:00
19008.0,1050,0,2011-05-03 02:00:00
18638.0,1174,0,2011-05-03 03:00:00
18794.0,1323,0,2011-05-03 04:00:00
19839.0,1260,0,2011-05-03 05:00:00
21296.0,1112,0,2011-05-03 06:00:00
23553.0,843,33,2011-05-03 07:00:00
25129.0,530,230,2011-05-03 08:00:00
26391.0,364,303,2011-05-03 09:00:00
27490.0,306,324,2011-05-03 10:00:00
28511.0,287,330,2011-05-03 11:00:00
28976.0,388,329,2011-05-03 12:00:00
29615.0,462,326,2011-05-03 13:00:00
30250.0,516,319,2011-05-03 14:00:00
30625.0,613,306,2011-05-03 15:00:00
30757.0,807,286,2011-05-03 16:00:00
30578.0,990,236,2011-05-03 17:00:00
29616.0,974,118,2011-05-03 18:00:00
29369.0,941,3,2011-05-03 19:00:00
30172.0,1041,0,2011-05-03 20:00:00
29576.0,1072,0,2011-05-03 21:00:00
27069.0,1009,0,2011-05-03 22:00:00
23867.0,1016,0,2011-05-03 23:00:00
21688.0,1034,0,2011-05-04 00:00:00
20440.0,1084,0,2011-05-04 01:00:00
19602.0,1101,0,2011-05-04 02:00:00
19147.0,938,0,2011-05-04 03:00:00
19223.0,568,0,2011-05-04 04:00:00
19944.0,416,0,2011-05-04 05:00:00
21687.0,370,8,2011-05-04 06:00:00
23907.0,419,42,2011-05-04 07:00:00
25440.0,452,215,2011-05-04 08:00:00
26778.0,592,303,2011-05-04 09:00:00
28217.0,707,320,2011-05-04 10:00:00
29416.0,621,324,2011-05-04 11:00:00
30176.0,446,324,2011-05-04 12:00:00
31020.0,270,322,2011-05-04 13:00:00
31863.0,159,314,2011-05-04 14:00:00
32396.0,91,303,2011-05-04 15:00:00
32553.0,55,281,2011-05-04 16:00:00
32252.0,36,224,2011-05-04 17:00:00
31577.0,19,108,2011-05-04 18:00:00
30653.0,82,6,2011-05-04 19:00:00
31189.0,137,0,2011-05-04 20:00:00
30634.0,185,0,2011-05-04 21:00:00
28138.0,203,0,2011-05-04 22:00:00
24980.0,181,0,2011-05-04 23:00:00
22207.0,170,0,2011-05-05 00:00:00
20661.0,169,0,2011-05-05 01:00:00
19953.0,135,0,2011-05-05 02:00:00
19488.0,176,0,2011-05-05 03:00:00
19536.0,163,0,2011-05-05 04:00:00
20221.0,140,0,2011-05-05 05:00:00
21433.0,113,1,2011-05-05 06:00:00
24077.0,76,42,2011-05-05 07:00:00
25679.0,42,216,2011-05-05 08:00:00
27087.0,21,312,2011-05-05 09:00:00
28520.0,21,372,2011-05-05 10:00:00
29699.0,32,408,2011-05-05 11:00:00
30526.0,47,407,2011-05-05 12:00:00
31406.0,67,407,2011-05-05 13:00:00
32217.0,143,400,2011-05-05 14:00:00
32642.0,309,386,2011-05-05 15:00:00
33003.0,513,359,2011-05-05 16:00:00
32441.0,616,291,2011-05-05 17:00:00
31404.0,636,150,2011-05-05 18:00:00
30276.0,706,20,2011-05-05 19:00:00
30725.0,916,0,2011-05-05 20:00:00
30215.0,1178,0,2011-05-05 21:00:00
27617.0,1348,0,2011-05-05 22:00:00
24509.0,1602,0,2011-05-05 23:00:00
21827.0,1779,0,2011-05-06 00:00:00
20627.0,1730,0,2011-05-06 01:00:00
19698.0,1694,0,2011-05-06 02:00:00
19326.0,1609,0,2011-05-06 03:00:00
19318.0,1586,0,2011-05-06 04:00:00
19974.0,1525,0,2011-05-06 05:00:00
21403.0,1504,0,2011-05-06 06:00:00
23783.0,1547,50,2011-05-06 07:00:00
24747.0,1459,268,2011-05-06 08:00:00
26018.0,1430,225,2011-05-06 09:00:00
27429.0,1408,251,2011-05-06 10:00:00
28444.0,1332,276,2011-05-06 11:00:00
28982.0,1389,308,2011-05-06 12:00:00
29006.0,1563,311,2011-05-06 13:00:00
