load,wind,solar,time
19942.0,21,0,2015-02-01 00:00:00
18849.0,33,0,2015-02-01 01:00:00
18191.0,27,0,2015-02-01 02:00:00
17849.0,20,0,2015-02-01 03:00:00
17748.0,22,0,2015-02-01 04:00:00
17982.0,22,0,2015-02-01 05:00:00
18600.0,28,0,2015-02-01 06:00:00
19268.0,25,705,2015-02-01 07:00:00
19919.0,31,2594,2015-02-01 08:00:00
20467.0,52,3953,2015-02-01 09:00:00
20674.0,69,4513,2015-02-01 10:00:00
20746.0,74,4455,2015-02-01 11:00:00
20897.0,69,4162,2015-02-01 12:00:00
20879.0,44,4210,2015-02-01 13:00:00
20968.0,52,3774,2015-02-01 14:00:00
21372.0,42,2646,2015-02-01 15:00:00
21706.0,26,850,2015-02-01 16:00:00
22769.0,28,0,2015-02-01 17:00:00
25141.0,66,0,2015-02-01 18:00:00
25027.0,124,0,2015-02-01 19:00:00
24776.0,168,0,2015-02-01 20:00:00
24329.0,277,0,2015-02-01 21:00:00
22804.0,441,0,2015-02-01 22:00:00
20771.0,371,0,2015-02-01 23:00:00
19243.0,224,0,2015-02-02 00:00:00
18360.0,121,0,2015-02-02 01:00:00
18015.0,96,0,2015-02-02 02:00:00
17834.0,51,0,2015-02-02 03:00:00
18086.0,79,0,2015-02-02 04:00:00
19172.0,46,0,2015-02-02 05:00:00
21559.0,59,0,2015-02-02 06:00:00
24086.0,106,659,2015-02-02 07:00:00
24950.0,62,2449,2015-02-02 08:00:00
25123.0,71,3699,2015-02-02 09:00:00
24965.0,43,4444,2015-02-02 10:00:00
24917.0,91,4526,2015-02-02 11:00:00
25050.0,106,4471,2015-02-02 12:00:00
24996.0,73,4440,2015-02-02 13:00:00
25327.0,125,4065,2015-02-02 14:00:00
25299.0,267,2949,2015-02-02 15:00:00
25554.0,360,986,2015-02-02 16:00:00
26522.0,377,0,2015-02-02 17:00:00
29136.0,425,0,2015-02-02 18:00:00
28645.0,556,0,2015-02-02 19:00:00
27861.0,508,0,2015-02-02 20:00:00
26520.0,662,0,2015-02-02 21:00:00
24483.0,771,0,2015-02-02 22:00:00
22195.0,737,0,2015-02-02 23:00:00
20357.0,663,0,2015-02-03 00:00:00
19287.0,697,0,2015-02-03 01:00:00
18833.0,847,0,2015-02-03 02:00:00
18697.0,647,0,2015-02-03 03:00:00
18814.0,328,0,2015-02-03 04:00:00
19900.0,424,0,2015-02-03 05:00:00
22067.0,609,0,2015-02-03 06:00:00
24635.0,601,736,2015-02-03 07:00:00
25317.0,367,2507,2015-02-03 08:00:00
25474.0,507,3909,2015-02-03 09:00:00
25275.0,496,4167,2015-02-03 10:00:00
25189.0,466,4235,2015-02-03 11:00:00
25296.0,345,4097,2015-02-03 12:00:00
25276.0,280,4021,2015-02-03 13:00:00
25423.0,271,3306,2015-02-03 14:00:00
25601.0,369,2777,2015-02-03 15:00:00
25674.0,663,1079,2015-02-03 16:00:00
26378.0,843,0,2015-02-03 17:00:00
28768.0,670,0,2015-02-03 18:00:00
28800.0,606,0,2015-02-03 19:00:00
27937.0,645,0,2015-02-03 20:00:00
26395.0,604,0,2015-02-03 21:00:00
24276.0,739,0,2015-02-03 22:00:00
22079.0,666,0,2015-02-03 23:00:00
20383.0,558,0,2015-02-04 00:00:00
19608.0,642,0,2015-02-04 01:00:00
18973.0,590,0,2015-02-04 02:00:00
18676.0,468,0,2015-02-04 03:00:00
18882.0,353,0,2015-02-04 04:00:00
19872.0,308,0,2015-02-04 05:00:00
22225.0,274,0,2015-02-04 06:00:00
24591.0,324,809,2015-02-04 07:00:00
25389.0,257,2716,2015-02-04 08:00:00
25513.0,229,4130,2015-02-04 09:00:00
25329.0,265,4734,2015-02-04 10:00:00
25289.0,325,4751,2015-02-04 11:00:00
25300.0,369,4713,2015-02-04 12:00:00
25370.0,346,4624,2015-02-04 13:00:00
25581.0,419,4431,2015-02-04 14:00:00
25474.0,586,3354,2015-02-04 15:00:00
25659.0,621,1282,2015-02-04 16:00:00
26529.0,530,0,2015-02-04 17:00:00
28776.0,482,0,2015-02-04 18:00:00
28906.0,514,0,2015-02-04 19:00:00
27886.0,471,0,2015-02-04 20:00:00
26642.0,436,0,2015-02-04 21:00:00
24737.0,438,0,2015-02-04 22:00:00
22352.0,363,0,2015-02-04 23:00:00
20613.0,409,0,2015-02-05 00:00:00
19554.0,380,0,2015-02-05 01:00:00
19043.0,273,0,2015-02-05 02:00:00
18711.0,247,0,2015-02-05 03:00:00
18901.0,151,0,2015-02-05 04:00:00
19939.0,133,0,2015-02-05 05:00:00
22201.0,108,0,2015-02-05 06:00:00
24633.0,100,748,2015-02-05 07:00:00
25301.0,107,2869,2015-02-05 08:00:00
25435.0,102,3849,2015-02-05 09:00:00
25601.0,130,4122,2015-02-05 10:00:00
25685.0,147,4364,2015-02-05 11:00:00
25853.0,176,4439,2015-02-05 12:00:00
25721.0,168,4229,2015-02-05 13:00:00
25940.0,163,3840,2015-02-05 14:00:00
25955.0,201,3247,2015-02-05 15:00:00
26085.0,155,1197,2015-02-05 16:00:00
26540.0,172,0,2015-02-05 17:00:00
28866.0,256,0,2015-02-05 18:00:00
28653.0,266,0,2015-02-05 19:00:00
27946.0,254,0,2015-02-05 20:00:00
26702.0,344,0,2015-02-05 21:00:00
24731.0,511,0,2015-02-05 22:00:00
22385.0,773,0,2015-02-05 23:00:00
20577.0,571,0,2015-02-06 00:00:00
19651.0,225,0,2015-02-06 01:00:00
18967.0,177,0,2015-02-06 02:00:00
18790.0,124,0,2015-02-06 03:00:00
18879.0,89,0,2015-02-06 04:00:00
19754.0,206,0,2015-02-06 05:00:00
21871.0,337,1,2015-02-06 06:00:00
24160.0,598,665,2015-02-06 07:00:00
24894.0,755,2447,2015-02-06 08:00:00
25043.0,796,3893,2015-02-06 09:00:00
25535.0,941,4308,2015-02-06 10:00:00
25610.0,1478,4458,2015-02-06 11:00:00
25584.0,1653,4022,2015-02-06 12:00:00
26104.0,1533,4041,2015-02-06 13:00:00
26237.0,1591,4150,2015-02-06 14:00:00
25782.0,1758,3261,2015-02-06 15:00:00
25791.0,1611,1176,2015-02-06 16:00:00
26625.0,1282,0,2015-02-06 17:00:00
28393.0,1282,0,2015-02-06 18:00:00
27796.0,1216,0,2015-02-06 19:00:00
26972.0,1294,0,2015-02-06 20:00:00
25936.0,1386,0,2015-02-06 21:00:00
24394.0,1545,0,2015-02-06 22:00:00
22365.0,1474,0,2015-02-06 23:00:00
20587.0,1425,0,2015-02-07 00:00:00
19369.0,1154,0,2015-02-07 01:00:00
18325.0,876,0,2015-02-07 02:00:00
18325.0,759,0,2015-02-07 03:00:00
18208.0,696,0,2015-02-07 04:00:00
18464.0,585,0,2015-02-07 05:00:00
19411.0,424,4,2015-02-07 06:00:00
20177.0,415,707,2015-02-07 07:00:00
21104.0,399,2351,2015-02-07 08:00:00
21803.0,424,3337,2015-02-07 09:00:00
22329.0,592,3406,2015-02-07 10:00:00
22676.0,847,3456,2015-02-07 11:00:00
22612.0,1036,3401,2015-02-07 12:00:00
22387.0,1057,3180,2015-02-07 13:00:00
22236.0,835,2635,2015-02-07 14:00:00
22429.0,797,2095,2015-02-07 15:00:00
22701.0,881,913,2015-02-07 16:00:00
23597.0,1081,0,2015-02-07 17:00:00
26033.0,983,0,2015-02-07 18:00:00
25740.0,960,0,2015-02-07 19:00:00
25131.0,922,0,2015-02-07 20:00:00
24360.0,938,0,2015-02-07 21:00:00
22998.0,834,0,2015-02-07 22:00:00
21320.0,897,0,2015-02-07 23:00:00
19830.0,665,0,2015-02-08 00:00:00
18761.0,538,0,2015-02-08 01:00:00
18122.0,240,0,2015-02-08 02:00:00
17727.0,418,0,2015-02-08 03:00:00
17569.0,641,0,2015-02-08 04:00:00
17775.0,880,0,2015-02-08 05:00:00
18297.0,494,5,2015-02-08 06:00:00
18731.0,359,844,2015-02-08 07:00:00
19533.0,744,2373,2015-02-08 08:00:00
20371.0,768,3650,2015-02-08 09:00:00
21187.0,1073,4156,2015-02-08 10:00:00
21491.0,1191,4419,2015-02-08 11:00:00
22126.0,910,4274,2015-02-08 12:00:00
22076.0,734,4197,2015-02-08 13:00:00
22275.0,881,3706,2015-02-08 14:00:00
22246.0,934,2928,2015-02-08 15:00:00
22574.0,1157,1339,2015-02-08 16:00:00
23684.0,1170,0,2015-02-08 17:00:00
26242.0,1361,0,2015-02-08 18:00:00
26315.0,1466,0,2015-02-08 19:00:00
25718.0,1382,0,2015-02-08 20:00:00
24731.0,1388,0,2015-02-08 21:00:00
22874.0,1218,0,2015-02-08 22:00:00
21055.0,1194,0,2015-02-08 23:00:00
19479.0,1335,0,2015-02-09 00:00:00
18484.0,1458,0,2015-02-09 01:00:00
18089.0,1774,0,2015-02-09 02:00:00
17764.0,1918,0,2015-02-09 03:00:00
17980.0,1898,0,2015-02-09 04:00:00
18944.0,1504,0,2015-02-09 05:00:00
21228.0,1371,0,2015-02-09 06:00:00
23432.0,1364,931,2015-02-09 07:00:00
24196.0,1346,3043,2015-02-09 08:00:00
24751.0,1214,4354,2015-02-09 09:00:00
25128.0,1139,4729,2015-02-09 10:00:00
25377.0,1389,4633,2015-02-09 11:00:00
25386.0,2044,4630,2015-02-09 12:00:00
25490.0,2589,4309,2015-02-09 13:00:00
25479.0,2643,3889,2015-02-09 14:00:00
25526.0,2871,3086,2015-02-09 15:00:00
25554.0,3092,1628,2015-02-09 16:00:00
26244.0,3114,0,2015-02-09 17:00:00
28515.0,3164,0,2015-02-09 18:00:00
