load,wind,solar,time
23729.0,3276,0,2012-07-01 00:00:00
22210.0,3280,0,2012-07-01 01:00:00
21025.0,3086,0,2012-07-01 02:00:00
20449.0,3015,0,2012-07-01 03:00:00
20057.0,3010,0,2012-07-01 04:00:00
19981.0,3032,0,2012-07-01 05:00:00
19378.0,3029,23,2012-07-01 06:00:00
19959.0,3080,184,2012-07-01 07:00:00
21334.0,3125,518,2012-07-01 08:00:00
22793.0,3090,731,2012-07-01 09:00:00
24186.0,2876,847,2012-07-01 10:00:00
25382.0,2701,913,2012-07-01 11:00:00
26377.0,2615,922,2012-07-01 12:00:00
27237.0,2755,912,2012-07-01 13:00:00
28093.0,2841,885,2012-07-01 14:00:00
28766.0,2837,840,2012-07-01 15:00:00
29452.0,2838,648,2012-07-01 16:00:00
29933.0,2752,521,2012-07-01 17:00:00
30046.0,2763,296,2012-07-01 18:00:00
29976.0,2645,67,2012-07-01 19:00:00
28952.0,2548,0,2012-07-01 20:00:00
29885.0,2523,0,2012-07-01 21:00:00
27995.0,2602,0,2012-07-01 22:00:00
25388.0,2778,0,2012-07-01 23:00:00
22969.0,2763,0,2012-07-02 00:00:00
21428.0,2679,0,2012-07-02 01:00:00
20791.0,2318,0,2012-07-02 02:00:00
20259.0,2186,0,2012-07-02 03:00:00
20332.0,1960,0,2012-07-02 04:00:00
21090.0,1969,0,2012-07-02 05:00:00
22052.0,1914,24,2012-07-02 06:00:00
24294.0,1580,186,2012-07-02 07:00:00
26341.0,1260,548,2012-07-02 08:00:00
27947.0,1024,753,2012-07-02 09:00:00
29442.0,805,867,2012-07-02 10:00:00
30705.0,659,938,2012-07-02 11:00:00
31477.0,638,960,2012-07-02 12:00:00
32407.0,685,961,2012-07-02 13:00:00
33461.0,860,933,2012-07-02 14:00:00
34204.0,1136,858,2012-07-02 15:00:00
34727.0,1416,732,2012-07-02 16:00:00
34591.0,1758,561,2012-07-02 17:00:00
33837.0,2175,377,2012-07-02 18:00:00
32948.0,2504,234,2012-07-02 19:00:00
31861.0,2653,254,2012-07-02 20:00:00
32049.0,2798,263,2012-07-02 21:00:00
29645.0,2866,229,2012-07-02 22:00:00
26571.0,3003,0,2012-07-02 23:00:00
24012.0,2993,0,2012-07-03 00:00:00
22588.0,2796,0,2012-07-03 01:00:00
21632.0,2609,0,2012-07-03 02:00:00
20975.0,2435,0,2012-07-03 03:00:00
20885.0,2207,0,2012-07-03 04:00:00
21511.0,1890,0,2012-07-03 05:00:00
22491.0,1581,19,2012-07-03 06:00:00
24433.0,1316,187,2012-07-03 07:00:00
26238.0,1095,482,2012-07-03 08:00:00
27855.0,676,624,2012-07-03 09:00:00
29198.0,372,754,2012-07-03 10:00:00
30290.0,245,878,2012-07-03 11:00:00
30923.0,217,918,2012-07-03 12:00:00
31709.0,310,919,2012-07-03 13:00:00
32588.0,392,940,2012-07-03 14:00:00
33347.0,449,863,2012-07-03 15:00:00
33803.0,625,685,2012-07-03 16:00:00
33688.0,741,501,2012-07-03 17:00:00
33017.0,962,355,2012-07-03 18:00:00
32200.0,1203,264,2012-07-03 19:00:00
31348.0,1526,241,2012-07-03 20:00:00
31345.0,1507,240,2012-07-03 21:00:00
29288.0,1473,177,2012-07-03 22:00:00
26492.0,1418,0,2012-07-03 23:00:00
24164.0,1469,0,2012-07-04 00:00:00
22676.0,1370,0,2012-07-04 01:00:00
21512.0,1287,0,2012-07-04 02:00:00
20758.0,1074,0,2012-07-04 03:00:00
20378.0,837,0,2012-07-04 04:00:00
20574.0,680,0,2012-07-04 05:00:00
20695.0,668,26,2012-07-04 06:00:00
21489.0,565,75,2012-07-04 07:00:00
22433.0,440,152,2012-07-04 08:00:00
23791.0,395,257,2012-07-04 09:00:00
25325.0,384,488,2012-07-04 10:00:00
26588.0,398,579,2012-07-04 11:00:00
27082.0,432,547,2012-07-04 12:00:00
27977.0,518,617,2012-07-04 13:00:00
29032.0,600,702,2012-07-04 14:00:00
29261.0,814,655,2012-07-04 15:00:00
29602.0,1175,485,2012-07-04 16:00:00
29724.0,1460,246,2012-07-04 17:00:00
28991.0,1581,75,2012-07-04 18:00:00
28325.0,1479,8,2012-07-04 19:00:00
27611.0,1340,0,2012-07-04 20:00:00
27063.0,1355,0,2012-07-04 21:00:00
25770.0,1429,0,2012-07-04 22:00:00
24532.0,1521,0,2012-07-04 23:00:00
22987.0,1508,0,2012-07-05 00:00:00
21231.0,1443,0,2012-07-05 01:00:00
20275.0,1366,0,2012-07-05 02:00:00
19891.0,1280,0,2012-07-05 03:00:00
19778.0,1146,0,2012-07-05 04:00:00
20508.0,1095,0,2012-07-05 05:00:00
21443.0,1049,23,2012-07-05 06:00:00
23472.0,935,152,2012-07-05 07:00:00
25393.0,836,513,2012-07-05 08:00:00
26837.0,902,758,2012-07-05 09:00:00
28344.0,876,876,2012-07-05 10:00:00
29207.0,867,937,2012-07-05 11:00:00
29798.0,905,950,2012-07-05 12:00:00
