load,wind,solar,time
27387.0,1852,0,2013-09-01 00:00:00
25376.0,1841,0,2013-09-01 01:00:00
23916.0,1743,0,2013-09-01 02:00:00
23015.0,1968,0,2013-09-01 03:00:00
22412.0,2040,0,2013-09-01 04:00:00
22276.0,1663,0,2013-09-01 05:00:00
22521.0,1469,23,2013-09-01 06:00:00
22672.0,1500,378,2013-09-01 07:00:00
24094.0,1248,962,2013-09-01 08:00:00
26044.0,1161,1494,2013-09-01 09:00:00
28269.0,954,1879,2013-09-01 10:00:00
30393.0,761,2047,2013-09-01 11:00:00
32177.0,695,2145,2013-09-01 12:00:00
33766.0,878,2101,2013-09-01 13:00:00
35081.0,1080,2090,2013-09-01 14:00:00
36140.0,1432,1718,2013-09-01 15:00:00
36862.0,1788,1412,2013-09-01 16:00:00
36803.0,1871,971,2013-09-01 17:00:00
35819.0,2015,280,2013-09-01 18:00:00
34547.0,2320,0,2013-09-01 19:00:00
34248.0,2361,0,2013-09-01 20:00:00
33313.0,2225,0,2013-09-01 21:00:00
31057.0,2152,0,2013-09-01 22:00:00
28498.0,2028,0,2013-09-01 23:00:00
26189.0,1958,0,2013-09-02 00:00:00
24299.0,1948,0,2013-09-02 01:00:00
23048.0,1465,0,2013-09-02 02:00:00
22311.0,1283,0,2013-09-02 03:00:00
21899.0,1215,0,2013-09-02 04:00:00
22004.0,1185,0,2013-09-02 05:00:00
22666.0,1107,20,2013-09-02 06:00:00
23057.0,881,327,2013-09-02 07:00:00
24542.0,785,1086,2013-09-02 08:00:00
26413.0,698,1757,2013-09-02 09:00:00
28742.0,561,2083,2013-09-02 10:00:00
30955.0,489,2272,2013-09-02 11:00:00
32922.0,496,2248,2013-09-02 12:00:00
34306.0,730,2093,2013-09-02 13:00:00
35729.0,908,1923,2013-09-02 14:00:00
36910.0,967,1436,2013-09-02 15:00:00
37568.0,1271,855,2013-09-02 16:00:00
37596.0,1338,458,2013-09-02 17:00:00
36593.0,1432,174,2013-09-02 18:00:00
35060.0,1516,0,2013-09-02 19:00:00
35746.0,1743,0,2013-09-02 20:00:00
34642.0,1839,0,2013-09-02 21:00:00
31937.0,1658,0,2013-09-02 22:00:00
28562.0,1317,0,2013-09-02 23:00:00
25965.0,1342,0,2013-09-03 00:00:00
24119.0,1705,0,2013-09-03 01:00:00
23118.0,1654,0,2013-09-03 02:00:00
22624.0,1386,0,2013-09-03 03:00:00
22536.0,1128,0,2013-09-03 04:00:00
23316.0,857,0,2013-09-03 05:00:00
25233.0,602,15,2013-09-03 06:00:00
27638.0,498,282,2013-09-03 07:00:00
29397.0,466,915,2013-09-03 08:00:00
31657.0,380,1574,2013-09-03 09:00:00
33815.0,437,2109,2013-09-03 10:00:00
35992.0,566,2370,2013-09-03 11:00:00
37310.0,782,2446,2013-09-03 12:00:00
38923.0,1031,2416,2013-09-03 13:00:00
40250.0,1064,2247,2013-09-03 14:00:00
41364.0,1071,1980,2013-09-03 15:00:00
42215.0,1218,1561,2013-09-03 16:00:00
41793.0,1453,1015,2013-09-03 17:00:00
40523.0,1804,255,2013-09-03 18:00:00
39564.0,1999,0,2013-09-03 19:00:00
39124.0,1793,0,2013-09-03 20:00:00
37683.0,1552,0,2013-09-03 21:00:00
34276.0,1354,0,2013-09-03 22:00:00
30461.0,1282,0,2013-09-03 23:00:00
27335.0,1104,0,2013-09-04 00:00:00
25300.0,1023,0,2013-09-04 01:00:00
24060.0,1019,0,2013-09-04 02:00:00
23276.0,1029,0,2013-09-04 03:00:00
23039.0,1004,0,2013-09-04 04:00:00
23755.0,1029,0,2013-09-04 05:00:00
25530.0,795,8,2013-09-04 06:00:00
27672.0,734,357,2013-09-04 07:00:00
29549.0,815,1152,2013-09-04 08:00:00
31790.0,736,1711,2013-09-04 09:00:00
33910.0,658,2027,2013-09-04 10:00:00
36185.0,622,2151,2013-09-04 11:00:00
37594.0,874,2275,2013-09-04 12:00:00
39233.0,880,2429,2013-09-04 13:00:00
40857.0,841,2375,2013-09-04 14:00:00
42174.0,998,2036,2013-09-04 15:00:00
42374.0,1166,1524,2013-09-04 16:00:00
41647.0,1272,1017,2013-09-04 17:00:00
41059.0,1125,270,2013-09-04 18:00:00
39970.0,1107,0,2013-09-04 19:00:00
39423.0,963,0,2013-09-04 20:00:00
38019.0,945,0,2013-09-04 21:00:00
34699.0,1027,0,2013-09-04 22:00:00
30777.0,997,0,2013-09-04 23:00:00
27657.0,1096,0,2013-09-05 00:00:00
25674.0,1122,0,2013-09-05 01:00:00
24412.0,1300,0,2013-09-05 02:00:00
23587.0,1259,0,2013-09-05 03:00:00
23317.0,865,0,2013-09-05 04:00:00
23878.0,1101,0,2013-09-05 05:00:00
25659.0,1043,11,2013-09-05 06:00:00
27725.0,877,396,2013-09-05 07:00:00
29547.0,833,1122,2013-09-05 08:00:00
31611.0,797,1792,2013-09-05 09:00:00
33680.0,720,2220,2013-09-05 10:00:00
35719.0,716,2438,2013-09-05 11:00:00
37525.0,743,2498,2013-09-05 12:00:00
39339.0,856,2506,2013-09-05 13:00:00
40597.0,992,2440,2013-09-05 14:00:00
41671.0,1634,2129,2013-09-05 15:00:00
42225.0,2142,1760,2013-09-05 16:00:00
41644.0,1923,1098,2013-09-05 17:00:00
40959.0,1981,216,2013-09-05 18:00:00
39572.0,1976,0,2013-09-05 19:00:00
39358.0,1829,0,2013-09-05 20:00:00
37861.0,1930,0,2013-09-05 21:00:00
34475.0,1719,0,2013-09-05 22:00:00
30588.0,1679,0,2013-09-05 23:00:00
27485.0,1490,0,2013-09-06 00:00:00
25438.0,1539,0,2013-09-06 01:00:00
24189.0,1610,0,2013-09-06 02:00:00
23275.0,1381,0,2013-09-06 03:00:00
22992.0,903,0,2013-09-06 04:00:00
23590.0,460,0,2013-09-06 05:00:00
25950.0,222,11,2013-09-06 06:00:00
27745.0,153,397,2013-09-06 07:00:00
29665.0,206,1207,2013-09-06 08:00:00
31663.0,384,1868,2013-09-06 09:00:00
33784.0,451,2268,2013-09-06 10:00:00
36011.0,376,2460,2013-09-06 11:00:00
37248.0,369,2419,2013-09-06 12:00:00
39099.0,418,2406,2013-09-06 13:00:00
40825.0,544,2150,2013-09-06 14:00:00
41718.0,635,1753,2013-09-06 15:00:00
41962.0,680,1436,2013-09-06 16:00:00
41916.0,705,986,2013-09-06 17:00:00
40716.0,757,251,2013-09-06 18:00:00
40044.0,811,0,2013-09-06 19:00:00
39396.0,933,0,2013-09-06 20:00:00
37480.0,1025,0,2013-09-06 21:00:00
34579.0,1123,0,2013-09-06 22:00:00
30956.0,809,0,2013-09-06 23:00:00
28095.0,508,0,2013-09-07 00:00:00
25917.0,353,0,2013-09-07 01:00:00
24411.0,203,0,2013-09-07 02:00:00
23284.0,92,0,2013-09-07 03:00:00
22864.0,76,0,2013-09-07 04:00:00
22825.0,47,0,2013-09-07 05:00:00
23377.0,14,0,2013-09-07 06:00:00
23779.0,10,226,2013-09-07 07:00:00
25873.0,9,830,2013-09-07 08:00:00
28014.0,32,1431,2013-09-07 09:00:00
30910.0,70,1763,2013-09-07 10:00:00
33898.0,141,1872,2013-09-07 11:00:00
36221.0,164,2000,2013-09-07 12:00:00
38144.0,333,1877,2013-09-07 13:00:00
39602.0,528,1766,2013-09-07 14:00:00
40158.0,780,1684,2013-09-07 15:00:00
40748.0,1228,1532,2013-09-07 16:00:00
40217.0,1449,908,2013-09-07 17:00:00
39233.0,1631,193,2013-09-07 18:00:00
37817.0,1527,0,2013-09-07 19:00:00
37192.0,1393,0,2013-09-07 20:00:00
35349.0,1289,0,2013-09-07 21:00:00
32835.0,1248,0,2013-09-07 22:00:00
29674.0,1203,0,2013-09-07 23:00:00
26851.0,1342,0,2013-09-08 00:00:00
24692.0,1571,0,2013-09-08 01:00:00
23229.0,1623,0,2013-09-08 02:00:00
22231.0,1228,0,2013-09-08 03:00:00
21716.0,901,0,2013-09-08 04:00:00
21438.0,801,0,2013-09-08 05:00:00
21689.0,636,8,2013-09-08 06:00:00
21628.0,509,298,2013-09-08 07:00:00
23115.0,283,1033,2013-09-08 08:00:00
24942.0,176,1647,2013-09-08 09:00:00
27042.0,64,2164,2013-09-08 10:00:00
29061.0,23,2328,2013-09-08 11:00:00
31016.0,28,2251,2013-09-08 12:00:00
32725.0,43,2195,2013-09-08 13:00:00
34749.0,33,2080,2013-09-08 14:00:00
36179.0,125,1989,2013-09-08 15:00:00
37164.0,457,1626,2013-09-08 16:00:00
37582.0,983,940,2013-09-08 17:00:00
37086.0,1019,195,2013-09-08 18:00:00
36101.0,1045,0,2013-09-08 19:00:00
35708.0,944,0,2013-09-08 20:00:00
33850.0,816,0,2013-09-08 21:00:00
31011.0,970,0,2013-09-08 22:00:00
27493.0,849,0,2013-09-08 23:00:00
24801.0,550,0,2013-09-09 00:00:00
23081.0,739,0,2013-09-09 01:00:00
22105.0,870,0,2013-09-09 02:00:00
21541.0,981,0,2013-09-09 03:00:00
21537.0,988,0,2013-09-09 04:00:00
22468.0,745,0,2013-09-09 05:00:00
24528.0,489,2,2013-09-09 06:00:00
26744.0,351,257,2013-09-09 07:00:00
28412.0,265,915,2013-09-09 08:00:00
30012.0,203,1697,2013-09-09 09:00:00
31758.0,125,2139,2013-09-09 10:00:00
33426.0,122,2249,2013-09-09 11:00:00
34632.0,191,2295,2013-09-09 12:00:00
36043.0,282,2088,2013-09-09 13:00:00
37601.0,618,1996,2013-09-09 14:00:00
38756.0,1358,1705,2013-09-09 15:00:00
39329.0,1954,1318,2013-09-09 16:00:00
39120.0,2438,863,2013-09-09 17:00:00
37850.0,2675,192,2013-09-09 18:00:00
36832.0,2933,23,2013-09-09 19:00:00
36691.0,3162,0,2013-09-09 20:00:00
34541.0,3194,0,2013-09-09 21:00:00
31507.0,3241,0,2013-09-09 22:00:00
27996.0,3124,0,2013-09-09 23:00:00
25299.0,3242,0,2013-09-10 00:00:00
23613.0,3225,0,2013-09-10 01:00:00
22458.0,2855,0,2013-09-10 02:00:00
21781.0,2015,0,2013-09-10 03:00:00
21661.0,1644,0,2013-09-10 04:00:00
22308.0,1519,0,2013-09-10 05:00:00
24343.0,1374,0,2013-09-10 06:00:00
26384.0,1314,296,2013-09-10 07:00:00
27677.0,1203,938,2013-09-10 08:00:00
28982.0,1074,1512,2013-09-10 09:00:00
30342.0,925,1977,2013-09-10 10:00:00
31748.0,813,2153,2013-09-10 11:00:00
32723.0,1027,2207,2013-09-10 12:00:00
33786.0,1250,2046,2013-09-10 13:00:00
35070.0,1393,2118,2013-09-10 14:00:00
35809.0,1601,2134,2013-09-10 15:00:00
36510.0,1836,1656,2013-09-10 16:00:00
36345.0,2100,983,2013-09-10 17:00:00
35064.0,2053,218,2013-09-10 18:00:00
34131.0,2248,22,2013-09-10 19:00:00
34595.0,2413,25,2013-09-10 20:00:00
32645.0,2416,25,2013-09-10 21:00:00
29888.0,2339,9,2013-09-10 22:00:00
26719.0,2233,0,2013-09-10 23:00:00
24351.0,2205,0,2013-09-11 00:00:00
22676.0,2137,0,2013-09-11 01:00:00
21749.0,1964,0,2013-09-11 02:00:00
21217.0,1905,0,2013-09-11 03:00:00
21161.0,1886,0,2013-09-11 04:00:00
21928.0,1868,0,2013-09-11 05:00:00
24016.0,1761,9,2013-09-11 06:00:00
26327.0,1661,362,2013-09-11 07:00:00
27437.0,1636,1126,2013-09-11 08:00:00
28552.0,1350,1773,2013-09-11 09:00:00
29766.0,1184,2102,2013-09-11 10:00:00
30653.0,1263,2317,2013-09-11 11:00:00
31250.0,1580,2348,2013-09-11 12:00:00
32002.0,1906,2306,2013-09-11 13:00:00
32872.0,1900,2318,2013-09-11 14:00:00
33854.0,2247,2184,2013-09-11 15:00:00
34245.0,2734,1651,2013-09-11 16:00:00
33966.0,3074,1016,2013-09-11 17:00:00
32954.0,3119,224,2013-09-11 18:00:00
32716.0,3040,23,2013-09-11 19:00:00
33350.0,3119,25,2013-09-11 20:00:00
31829.0,3144,10,2013-09-11 21:00:00
29202.0,3171,0,2013-09-11 22:00:00
26215.0,3177,0,2013-09-11 23:00:00
23904.0,3285,0,2013-09-12 00:00:00
22497.0,2870,0,2013-09-12 01:00:00
21611.0,2372,0,2013-09-12 02:00:00
21034.0,2343,0,2013-09-12 03:00:00
21031.0,2070,0,2013-09-12 04:00:00
21825.0,1694,0,2013-09-12 05:00:00
23817.0,1387,8,2013-09-12 06:00:00
25924.0,1076,363,2013-09-12 07:00:00
27083.0,714,1167,2013-09-12 08:00:00
28310.0,471,1856,2013-09-12 09:00:00
29604.0,386,2220,2013-09-12 10:00:00
31147.0,268,2433,2013-09-12 11:00:00
31697.0,200,2542,2013-09-12 12:00:00
32624.0,303,2562,2013-09-12 13:00:00
34012.0,533,2475,2013-09-12 14:00:00
35361.0,888,2265,2013-09-12 15:00:00
36009.0,1586,1838,2013-09-12 16:00:00
36158.0,2268,1122,2013-09-12 17:00:00
35037.0,2673,243,2013-09-12 18:00:00
34630.0,3044,21,2013-09-12 19:00:00
34905.0,3219,23,2013-09-12 20:00:00
33115.0,3136,21,2013-09-12 21:00:00
30205.0,3407,0,2013-09-12 22:00:00
27031.0,3559,0,2013-09-12 23:00:00
24533.0,3420,0,2013-09-13 00:00:00
22964.0,3014,0,2013-09-13 01:00:00
21898.0,2464,0,2013-09-13 02:00:00
21304.0,2402,0,2013-09-13 03:00:00
21224.0,2309,0,2013-09-13 04:00:00
21987.0,1919,0,2013-09-13 05:00:00
23860.0,1459,10,2013-09-13 06:00:00
25564.0,1110,390,2013-09-13 07:00:00
26968.0,980,1240,2013-09-13 08:00:00
28409.0,718,1954,2013-09-13 09:00:00
29984.0,389,2310,2013-09-13 10:00:00
31286.0,267,2486,2013-09-13 11:00:00
32308.0,251,2603,2013-09-13 12:00:00
33518.0,290,2592,2013-09-13 13:00:00
34917.0,513,2551,2013-09-13 14:00:00
36072.0,1161,2314,2013-09-13 15:00:00
36877.0,2184,1882,2013-09-13 16:00:00
36768.0,2866,1144,2013-09-13 17:00:00
35576.0,3199,252,2013-09-13 18:00:00
34884.0,3392,21,2013-09-13 19:00:00
34744.0,3282,21,2013-09-13 20:00:00
33050.0,3237,21,2013-09-13 21:00:00
30602.0,3159,0,2013-09-13 22:00:00
27663.0,3008,0,2013-09-13 23:00:00
25205.0,2906,0,2013-09-14 00:00:00
23388.0,2622,0,2013-09-14 01:00:00
22151.0,2150,0,2013-09-14 02:00:00
21325.0,2085,0,2013-09-14 03:00:00
20974.0,1806,0,2013-09-14 04:00:00
21000.0,1575,0,2013-09-14 05:00:00
21694.0,1409,3,2013-09-14 06:00:00
21912.0,1119,392,2013-09-14 07:00:00
23362.0,867,1275,2013-09-14 08:00:00
25150.0,761,2026,2013-09-14 09:00:00
26744.0,726,2420,2013-09-14 10:00:00
28384.0,706,2585,2013-09-14 11:00:00
29903.0,773,2562,2013-09-14 12:00:00
31434.0,898,2575,2013-09-14 13:00:00
32815.0,1035,2516,2013-09-14 14:00:00
34043.0,1255,2247,2013-09-14 15:00:00
34857.0,1748,1798,2013-09-14 16:00:00
35037.0,2070,983,2013-09-14 17:00:00
34297.0,2277,153,2013-09-14 18:00:00
33520.0,2552,0,2013-09-14 19:00:00
33388.0,2648,0,2013-09-14 20:00:00
31680.0,2667,0,2013-09-14 21:00:00
29368.0,2648,0,2013-09-14 22:00:00
26633.0,2475,0,2013-09-14 23:00:00
24569.0,2352,0,2013-09-15 00:00:00
22866.0,2412,0,2013-09-15 01:00:00
21644.0,2093,0,2013-09-15 02:00:00
20821.0,1842,0,2013-09-15 03:00:00
20371.0,1548,0,2013-09-15 04:00:00
20279.0,1368,0,2013-09-15 05:00:00
20651.0,1283,1,2013-09-15 06:00:00
20590.0,1139,370,2013-09-15 07:00:00
21332.0,1130,1237,2013-09-15 08:00:00
23121.0,1082,1962,2013-09-15 09:00:00
24685.0,1047,2320,2013-09-15 10:00:00
26372.0,1080,2466,2013-09-15 11:00:00
28134.0,1197,2473,2013-09-15 12:00:00
29903.0,1287,2440,2013-09-15 13:00:00
31733.0,1334,2394,2013-09-15 14:00:00
33395.0,1286,2087,2013-09-15 15:00:00
34134.0,1368,1694,2013-09-15 16:00:00
34570.0,1384,944,2013-09-15 17:00:00
34079.0,1470,137,2013-09-15 18:00:00
33559.0,1691,0,2013-09-15 19:00:00
33579.0,2079,0,2013-09-15 20:00:00
31942.0,2137,0,2013-09-15 21:00:00
29432.0,2029,0,2013-09-15 22:00:00
26289.0,1824,0,2013-09-15 23:00:00
23788.0,1623,0,2013-09-16 00:00:00
22152.0,1354,0,2013-09-16 01:00:00
21242.0,1111,0,2013-09-16 02:00:00
20687.0,888,0,2013-09-16 03:00:00
20757.0,757,0,2013-09-16 04:00:00
21608.0,703,0,2013-09-16 05:00:00
23694.0,725,0,2013-09-16 06:00:00
25574.0,629,405,2013-09-16 07:00:00
27227.0,534,1371,2013-09-16 08:00:00
28895.0,432,2154,2013-09-16 09:00:00
30509.0,304,2529,2013-09-16 10:00:00
32315.0,396,2708,2013-09-16 11:00:00
33597.0,685,2753,2013-09-16 12:00:00
35128.0,790,2697,2013-09-16 13:00:00
36644.0,749,2628,2013-09-16 14:00:00
37972.0,748,2368,2013-09-16 15:00:00
39033.0,988,1890,2013-09-16 16:00:00
38458.0,1573,1069,2013-09-16 17:00:00
37209.0,1586,196,2013-09-16 18:00:00
36568.0,1589,55,2013-09-16 19:00:00
36134.0,1557,55,2013-09-16 20:00:00
33772.0,1607,55,2013-09-16 21:00:00
30695.0,1703,0,2013-09-16 22:00:00
27090.0,1846,0,2013-09-16 23:00:00
24386.0,1894,0,2013-09-17 00:00:00
22670.0,1740,0,2013-09-17 01:00:00
21753.0,1620,0,2013-09-17 02:00:00
21114.0,1663,0,2013-09-17 03:00:00
21003.0,1686,0,2013-09-17 04:00:00
21792.0,1702,0,2013-09-17 05:00:00
23760.0,1705,6,2013-09-17 06:00:00
25689.0,1741,419,2013-09-17 07:00:00
27092.0,1683,1360,2013-09-17 08:00:00
28204.0,1694,2133,2013-09-17 09:00:00
29314.0,1746,2535,2013-09-17 10:00:00
30293.0,1678,2687,2013-09-17 11:00:00
30937.0,1843,2725,2013-09-17 12:00:00
31790.0,2273,2701,2013-09-17 13:00:00
32538.0,2822,2587,2013-09-17 14:00:00
33220.0,3079,2372,2013-09-17 15:00:00
33623.0,3317,1893,2013-09-17 16:00:00
33508.0,3269,1082,2013-09-17 17:00:00
32532.0,2949,183,2013-09-17 18:00:00
32140.0,3083,56,2013-09-17 19:00:00
32734.0,3352,55,2013-09-17 20:00:00
31071.0,3697,42,2013-09-17 21:00:00
28424.0,3666,0,2013-09-17 22:00:00
25360.0,3508,0,2013-09-17 23:00:00
23297.0,3120,0,2013-09-18 00:00:00
21049.0,3035,0,2013-09-18 01:00:00
21049.0,2985,0,2013-09-18 02:00:00
20521.0,2980,0,2013-09-18 03:00:00
20517.0,2863,0,2013-09-18 04:00:00
21336.0,2876,0,2013-09-18 05:00:00
23269.0,2727,2,2013-09-18 06:00:00
25186.0,2427,434,2013-09-18 07:00:00
26362.0,2204,1390,2013-09-18 08:00:00
27267.0,2366,2195,2013-09-18 09:00:00
28356.0,2041,2549,2013-09-18 10:00:00
29430.0,1841,2728,2013-09-18 11:00:00
29860.0,1294,2785,2013-09-18 12:00:00
30623.0,797,2769,2013-09-18 13:00:00
31416.0,636,2727,2013-09-18 14:00:00
32040.0,685,2458,2013-09-18 15:00:00
32598.0,1261,1959,2013-09-18 16:00:00
32482.0,1682,1149,2013-09-18 17:00:00
31848.0,2198,87,2013-09-18 18:00:00
31872.0,2614,23,2013-09-18 19:00:00
32472.0,2537,25,2013-09-18 20:00:00
30867.0,2431,25,2013-09-18 21:00:00
28330.0,2370,9,2013-09-18 22:00:00
25495.0,2116,0,2013-09-18 23:00:00
23225.0,1337,0,2013-09-19 00:00:00
21841.0,905,0,2013-09-19 01:00:00
21027.0,759,0,2013-09-19 02:00:00
20394.0,744,0,2013-09-19 03:00:00
20333.0,568,0,2013-09-19 04:00:00
21134.0,402,0,2013-09-19 05:00:00
23067.0,307,4,2013-09-19 06:00:00
24945.0,217,428,2013-09-19 07:00:00
26126.0,122,1340,2013-09-19 08:00:00
27164.0,58,2055,2013-09-19 09:00:00
28357.0,115,2532,2013-09-19 10:00:00
29458.0,210,2703,2013-09-19 11:00:00
30144.0,260,2724,2013-09-19 12:00:00
31161.0,203,2699,2013-09-19 13:00:00
32287.0,169,2665,2013-09-19 14:00:00
33378.0,116,2389,2013-09-19 15:00:00
33773.0,90,1884,2013-09-19 16:00:00
33627.0,89,1054,2013-09-19 17:00:00
32814.0,176,51,2013-09-19 18:00:00
32486.0,316,0,2013-09-19 19:00:00
33119.0,604,0,2013-09-19 20:00:00
31254.0,810,0,2013-09-19 21:00:00
28911.0,814,0,2013-09-19 22:00:00
25520.0,667,0,2013-09-19 23:00:00
23353.0,652,0,2013-09-20 00:00:00
21925.0,755,0,2013-09-20 01:00:00
21161.0,882,0,2013-09-20 02:00:00
20586.0,1086,0,2013-09-20 03:00:00
20539.0,1096,0,2013-09-20 04:00:00
21272.0,1180,0,2013-09-20 05:00:00
23174.0,1148,2,2013-09-20 06:00:00
25083.0,1029,409,2013-09-20 07:00:00
26545.0,1082,1361,2013-09-20 08:00:00
27646.0,1067,2143,2013-09-20 09:00:00
28707.0,1247,2499,2013-09-20 10:00:00
29355.0,1471,2670,2013-09-20 11:00:00
29664.0,1861,2690,2013-09-20 12:00:00
30042.0,2143,2681,2013-09-20 13:00:00
30456.0,2184,2633,2013-09-20 14:00:00
30785.0,2341,2359,2013-09-20 15:00:00
30951.0,2412,1867,2013-09-20 16:00:00
30524.0,2526,1063,2013-09-20 17:00:00
29774.0,2756,59,2013-09-20 18:00:00
29919.0,2569,0,2013-09-20 19:00:00
30702.0,2405,0,2013-09-20 20:00:00
29320.0,2579,0,2013-09-20 21:00:00
27468.0,2877,0,2013-09-20 22:00:00
25209.0,2372,0,2013-09-20 23:00:00
23301.0,2421,0,2013-09-21 00:00:00
21904.0,2369,0,2013-09-21 01:00:00
21007.0,2596,0,2013-09-21 02:00:00
20434.0,2580,0,2013-09-21 03:00:00
20232.0,2239,0,2013-09-21 04:00:00
20460.0,2071,0,2013-09-21 05:00:00
21213.0,1694,0,2013-09-21 06:00:00
21583.0,1157,343,2013-09-21 07:00:00
22782.0,967,1304,2013-09-21 08:00:00
24162.0,1472,2094,2013-09-21 09:00:00
25251.0,1655,2289,2013-09-21 10:00:00
26106.0,2069,2398,2013-09-21 11:00:00
26551.0,2040,2517,2013-09-21 12:00:00
26503.0,2555,2451,2013-09-21 13:00:00
26621.0,2413,2397,2013-09-21 14:00:00
26741.0,2186,2119,2013-09-21 15:00:00
26682.0,2838,1512,2013-09-21 16:00:00
26488.0,2758,795,2013-09-21 17:00:00
26265.0,2838,2,2013-09-21 18:00:00
26421.0,3398,0,2013-09-21 19:00:00
27624.0,3504,0,2013-09-21 20:00:00
26621.0,3579,0,2013-09-21 21:00:00
25372.0,3524,0,2013-09-21 22:00:00
23446.0,3294,0,2013-09-21 23:00:00
21736.0,3175,0,2013-09-22 00:00:00
20399.0,2660,0,2013-09-22 01:00:00
19583.0,2554,0,2013-09-22 02:00:00
19098.0,2798,0,2013-09-22 03:00:00
18861.0,2828,0,2013-09-22 04:00:00
18956.0,2638,0,2013-09-22 05:00:00
19356.0,2481,1,2013-09-22 06:00:00
19304.0,2197,372,2013-09-22 07:00:00
20169.0,2271,1239,2013-09-22 08:00:00
21555.0,2326,2085,2013-09-22 09:00:00
22461.0,2584,2461,2013-09-22 10:00:00
23144.0,2549,2574,2013-09-22 11:00:00
23555.0,2452,2627,2013-09-22 12:00:00
23812.0,2269,2632,2013-09-22 13:00:00
24101.0,2297,2612,2013-09-22 14:00:00
24414.0,2598,2405,2013-09-22 15:00:00
24717.0,2594,1885,2013-09-22 16:00:00
25218.0,2840,981,2013-09-22 17:00:00
25643.0,2960,21,2013-09-22 18:00:00
26324.0,3114,0,2013-09-22 19:00:00
28079.0,3081,0,2013-09-22 20:00:00
26718.0,2715,0,2013-09-22 21:00:00
24899.0,2559,0,2013-09-22 22:00:00
22563.0,2115,0,2013-09-22 23:00:00
20832.0,1677,0,2013-09-23 00:00:00
19763.0,1685,0,2013-09-23 01:00:00
19136.0,1555,0,2013-09-23 02:00:00
18875.0,1323,0,2013-09-23 03:00:00
19080.0,977,0,2013-09-23 04:00:00
19969.0,562,0,2013-09-23 05:00:00
21972.0,237,2,2013-09-23 06:00:00
24028.0,112,414,2013-09-23 07:00:00
25058.0,98,1396,2013-09-23 08:00:00
26159.0,98,2258,2013-09-23 09:00:00
27605.0,143,2601,2013-09-23 10:00:00
28714.0,139,2731,2013-09-23 11:00:00
29438.0,107,2812,2013-09-23 12:00:00
30096.0,130,2816,2013-09-23 13:00:00
31249.0,110,2764,2013-09-23 14:00:00
31994.0,71,2494,2013-09-23 15:00:00
32799.0,69,1963,2013-09-23 16:00:00
32861.0,89,1078,2013-09-23 17:00:00
32252.0,321,62,2013-09-23 18:00:00
32150.0,348,0,2013-09-23 19:00:00
32772.0,540,0,2013-09-23 20:00:00
30912.0,637,0,2013-09-23 21:00:00
