load,wind,solar,time
21255.0,1572,0,2012-03-01 00:00:00
20115.0,1577,0,2012-03-01 01:00:00
19696.0,1398,0,2012-03-01 02:00:00
19432.0,1376,0,2012-03-01 03:00:00
19717.0,1515,0,2012-03-01 04:00:00
20897.0,1533,0,2012-03-01 05:00:00
23287.0,1652,0,2012-03-01 06:00:00
25453.0,1806,17,2012-03-01 07:00:00
26131.0,1813,157,2012-03-01 08:00:00
26549.0,1989,268,2012-03-01 09:00:00
26549.0,2007,183,2012-03-01 10:00:00
26643.0,1959,157,2012-03-01 11:00:00
26554.0,1913,132,2012-03-01 12:00:00
26418.0,1869,142,2012-03-01 13:00:00
26135.0,1746,191,2012-03-01 14:00:00
25608.0,1806,246,2012-03-01 15:00:00
25748.0,1668,258,2012-03-01 16:00:00
26480.0,1519,269,2012-03-01 17:00:00
28392.0,1535,271,2012-03-01 18:00:00
29557.0,1529,241,2012-03-01 19:00:00
28931.0,1513,126,2012-03-01 20:00:00
27837.0,1444,0,2012-03-01 21:00:00
25685.0,1339,0,2012-03-01 22:00:00
23319.0,1402,0,2012-03-01 23:00:00
21405.0,1531,0,2012-03-02 00:00:00
20286.0,1671,0,2012-03-02 01:00:00
20008.0,1601,0,2012-03-02 02:00:00
19781.0,1422,0,2012-03-02 03:00:00
20083.0,1033,0,2012-03-02 04:00:00
21299.0,832,0,2012-03-02 05:00:00
23775.0,822,0,2012-03-02 06:00:00
25696.0,850,17,2012-03-02 07:00:00
26248.0,900,125,2012-03-02 08:00:00
26220.0,1360,320,2012-03-02 09:00:00
26120.0,1439,354,2012-03-02 10:00:00
26273.0,1302,342,2012-03-02 11:00:00
26128.0,1109,336,2012-03-02 12:00:00
26041.0,968,341,2012-03-02 13:00:00
25620.0,788,348,2012-03-02 14:00:00
25292.0,653,341,2012-03-02 15:00:00
25154.0,465,305,2012-03-02 16:00:00
25431.0,414,202,2012-03-02 17:00:00
27499.0,336,223,2012-03-02 18:00:00
28566.0,293,215,2012-03-02 19:00:00
27611.0,283,117,2012-03-02 20:00:00
26570.0,271,0,2012-03-02 21:00:00
25104.0,252,0,2012-03-02 22:00:00
23031.0,225,0,2012-03-02 23:00:00
