load,wind,solar,time
23620.0,2454,0,2012-06-01 00:00:00
21900.0,2425,0,2012-06-01 01:00:00
21241.0,2285,0,2012-06-01 02:00:00
20587.0,2371,0,2012-06-01 03:00:00
20553.0,2184,0,2012-06-01 04:00:00
21165.0,1761,0,2012-06-01 05:00:00
22304.0,1479,20,2012-06-01 06:00:00
24729.0,990,170,2012-06-01 07:00:00
27359.0,740,480,2012-06-01 08:00:00
28985.0,655,621,2012-06-01 09:00:00
30335.0,533,717,2012-06-01 10:00:00
31575.0,480,779,2012-06-01 11:00:00
32492.0,625,780,2012-06-01 12:00:00
34008.0,801,770,2012-06-01 13:00:00
35049.0,953,736,2012-06-01 14:00:00
35934.0,1181,688,2012-06-01 15:00:00
36575.0,1479,588,2012-06-01 16:00:00
35972.0,1851,457,2012-06-01 17:00:00
34655.0,2079,294,2012-06-01 18:00:00
33271.0,1993,207,2012-06-01 19:00:00
32136.0,1967,229,2012-06-01 20:00:00
32097.0,2180,185,2012-06-01 21:00:00
29728.0,2294,10,2012-06-01 22:00:00
26818.0,2631,0,2012-06-01 23:00:00
23847.0,2888,0,2012-06-02 00:00:00
22403.0,2769,0,2012-06-02 01:00:00
21442.0,2761,0,2012-06-02 02:00:00
20589.0,2711,0,2012-06-02 03:00:00
20260.0,2656,0,2012-06-02 04:00:00
20399.0,2384,0,2012-06-02 05:00:00
20405.0,2270,21,2012-06-02 06:00:00
21516.0,2251,174,2012-06-02 07:00:00
22822.0,2414,479,2012-06-02 08:00:00
24410.0,2637,639,2012-06-02 09:00:00
25781.0,2729,695,2012-06-02 10:00:00
26720.0,2630,767,2012-06-02 11:00:00
27424.0,2542,775,2012-06-02 12:00:00
27962.0,2712,774,2012-06-02 13:00:00
28510.0,2845,751,2012-06-02 14:00:00
28962.0,2875,674,2012-06-02 15:00:00
29599.0,2938,587,2012-06-02 16:00:00
29721.0,2921,436,2012-06-02 17:00:00
29141.0,2818,235,2012-06-02 18:00:00
28724.0,2724,30,2012-06-02 19:00:00
28374.0,2690,0,2012-06-02 20:00:00
28765.0,2676,0,2012-06-02 21:00:00
26976.0,2501,0,2012-06-02 22:00:00
24758.0,2271,0,2012-06-02 23:00:00
22351.0,2084,0,2012-06-03 00:00:00
20622.0,2182,0,2012-06-03 01:00:00
19991.0,2385,0,2012-06-03 02:00:00
19347.0,2534,0,2012-06-03 03:00:00
19058.0,2583,0,2012-06-03 04:00:00
19152.0,2473,0,2012-06-03 05:00:00
18861.0,2397,20,2012-06-03 06:00:00
19740.0,2175,151,2012-06-03 07:00:00
20900.0,1830,474,2012-06-03 08:00:00
22001.0,1522,641,2012-06-03 09:00:00
23161.0,1302,734,2012-06-03 10:00:00
24046.0,1150,772,2012-06-03 11:00:00
24909.0,1015,781,2012-06-03 12:00:00
25654.0,861,777,2012-06-03 13:00:00
26300.0,988,760,2012-06-03 14:00:00
26801.0,1292,697,2012-06-03 15:00:00
27279.0,1768,585,2012-06-03 16:00:00
27808.0,1994,414,2012-06-03 17:00:00
27819.0,2116,215,2012-06-03 18:00:00
27848.0,2211,26,2012-06-03 19:00:00
27701.0,2432,0,2012-06-03 20:00:00
28342.0,2492,0,2012-06-03 21:00:00
26575.0,2451,0,2012-06-03 22:00:00
24068.0,2469,0,2012-06-03 23:00:00
21687.0,2257,0,2012-06-04 00:00:00
20141.0,2013,0,2012-06-04 01:00:00
19611.0,1972,0,2012-06-04 02:00:00
19197.0,1798,0,2012-06-04 03:00:00
19353.0,1573,0,2012-06-04 04:00:00
20283.0,1319,0,2012-06-04 05:00:00
21735.0,1412,18,2012-06-04 06:00:00
24366.0,1273,166,2012-06-04 07:00:00
26284.0,1278,489,2012-06-04 08:00:00
27459.0,1452,652,2012-06-04 09:00:00
28657.0,1468,738,2012-06-04 10:00:00
29308.0,1466,776,2012-06-04 11:00:00
29498.0,1334,778,2012-06-04 12:00:00
29268.0,1487,764,2012-06-04 13:00:00
29110.0,1747,734,2012-06-04 14:00:00
29097.0,2396,666,2012-06-04 15:00:00
28898.0,2535,597,2012-06-04 16:00:00
28319.0,2444,477,2012-06-04 17:00:00
27524.0,2377,329,2012-06-04 18:00:00
27501.0,2755,245,2012-06-04 19:00:00
27693.0,2807,174,2012-06-04 20:00:00
28477.0,2696,122,2012-06-04 21:00:00
26572.0,2747,116,2012-06-04 22:00:00
23926.0,2661,0,2012-06-04 23:00:00
21827.0,2596,0,2012-06-05 00:00:00
20958.0,2703,0,2012-06-05 01:00:00
19931.0,2572,0,2012-06-05 02:00:00
19562.0,2552,0,2012-06-05 03:00:00
19627.0,2593,0,2012-06-05 04:00:00
20426.0,2136,0,2012-06-05 05:00:00
21697.0,2108,18,2012-06-05 06:00:00
24018.0,2114,200,2012-06-05 07:00:00
25270.0,2019,531,2012-06-05 08:00:00
26188.0,1929,691,2012-06-05 09:00:00
27171.0,1949,773,2012-06-05 10:00:00
27681.0,1891,786,2012-06-05 11:00:00
27627.0,1901,781,2012-06-05 12:00:00
27656.0,2020,807,2012-06-05 13:00:00
27948.0,2086,747,2012-06-05 14:00:00
27971.0,2118,728,2012-06-05 15:00:00
27588.0,1993,629,2012-06-05 16:00:00
27427.0,2101,492,2012-06-05 17:00:00
27020.0,2223,249,2012-06-05 18:00:00
26936.0,2367,137,2012-06-05 19:00:00
27451.0,2387,120,2012-06-05 20:00:00
28155.0,2440,119,2012-06-05 21:00:00
26454.0,2374,116,2012-06-05 22:00:00
23870.0,2343,0,2012-06-05 23:00:00
21749.0,2419,0,2012-06-06 00:00:00
20696.0,2470,0,2012-06-06 01:00:00
19756.0,2474,0,2012-06-06 02:00:00
19460.0,2459,0,2012-06-06 03:00:00
19636.0,2401,0,2012-06-06 04:00:00
20546.0,2301,0,2012-06-06 05:00:00
21606.0,2159,21,2012-06-06 06:00:00
23844.0,1903,183,2012-06-06 07:00:00
25284.0,1582,504,2012-06-06 08:00:00
26345.0,1069,655,2012-06-06 09:00:00
27440.0,677,737,2012-06-06 10:00:00
28007.0,399,794,2012-06-06 11:00:00
28209.0,467,831,2012-06-06 12:00:00
28432.0,742,832,2012-06-06 13:00:00
28831.0,1047,820,2012-06-06 14:00:00
29118.0,1369,759,2012-06-06 15:00:00
29246.0,1581,655,2012-06-06 16:00:00
29050.0,2070,508,2012-06-06 17:00:00
28282.0,2570,343,2012-06-06 18:00:00
28103.0,2672,267,2012-06-06 19:00:00
28233.0,2750,271,2012-06-06 20:00:00
29030.0,2647,272,2012-06-06 21:00:00
27187.0,2536,239,2012-06-06 22:00:00
24491.0,2563,0,2012-06-06 23:00:00
22117.0,2485,0,2012-06-07 00:00:00
20772.0,2468,0,2012-06-07 01:00:00
20262.0,2345,0,2012-06-07 02:00:00
19829.0,2477,0,2012-06-07 03:00:00
19843.0,2522,0,2012-06-07 04:00:00
20702.0,2228,0,2012-06-07 05:00:00
21706.0,1800,20,2012-06-07 06:00:00
24020.0,1624,209,2012-06-07 07:00:00
25471.0,1242,535,2012-06-07 08:00:00
26807.0,944,695,2012-06-07 09:00:00
27829.0,793,783,2012-06-07 10:00:00
29310.0,662,828,2012-06-07 11:00:00
29603.0,622,839,2012-06-07 12:00:00
30110.0,740,839,2012-06-07 13:00:00
30685.0,928,824,2012-06-07 14:00:00
31231.0,1713,766,2012-06-07 15:00:00
31473.0,2339,658,2012-06-07 16:00:00
31108.0,2561,511,2012-06-07 17:00:00
30177.0,2344,348,2012-06-07 18:00:00
30044.0,2768,266,2012-06-07 19:00:00
