load,wind,solar,time
21139.0,164,0,2011-03-01 00:00:00
20207.0,173,0,2011-03-01 01:00:00
19703.0,217,0,2011-03-01 02:00:00
19455.0,207,0,2011-03-01 03:00:00
19764.0,149,0,2011-03-01 04:00:00
21125.0,111,0,2011-03-01 05:00:00
23773.0,97,0,2011-03-01 06:00:00
25982.0,117,11,2011-03-01 07:00:00
26952.0,96,56,2011-03-01 08:00:00
26782.0,106,152,2011-03-01 09:00:00
26676.0,118,148,2011-03-01 10:00:00
26582.0,126,164,2011-03-01 11:00:00
26312.0,127,167,2011-03-01 12:00:00
25992.0,159,175,2011-03-01 13:00:00
25646.0,145,275,2011-03-01 14:00:00
25323.0,147,304,2011-03-01 15:00:00
25170.0,165,234,2011-03-01 16:00:00
25882.0,228,194,2011-03-01 17:00:00
28327.0,231,197,2011-03-01 18:00:00
29626.0,215,86,2011-03-01 19:00:00
28909.0,259,42,2011-03-01 20:00:00
27474.0,295,0,2011-03-01 21:00:00
25274.0,434,0,2011-03-01 22:00:00
22810.0,512,0,2011-03-01 23:00:00
20889.0,435,0,2011-03-02 00:00:00
19784.0,568,0,2011-03-02 01:00:00
19198.0,640,0,2011-03-02 02:00:00
18900.0,701,0,2011-03-02 03:00:00
19159.0,977,0,2011-03-02 04:00:00
20197.0,934,0,2011-03-02 05:00:00
22484.0,896,0,2011-03-02 06:00:00
25033.0,932,0,2011-03-02 07:00:00
25906.0,853,127,2011-03-02 08:00:00
26149.0,676,224,2011-03-02 09:00:00
26659.0,651,216,2011-03-02 10:00:00
26668.0,718,192,2011-03-02 11:00:00
26453.0,788,206,2011-03-02 12:00:00
26303.0,772,202,2011-03-02 13:00:00
26146.0,717,209,2011-03-02 14:00:00
25675.0,671,215,2011-03-02 15:00:00
25819.0,630,204,2011-03-02 16:00:00
26266.0,624,101,2011-03-02 17:00:00
28621.0,601,62,2011-03-02 18:00:00
29726.0,583,43,2011-03-02 19:00:00
28697.0,687,4,2011-03-02 20:00:00
27191.0,709,0,2011-03-02 21:00:00
24813.0,662,0,2011-03-02 22:00:00
22236.0,627,0,2011-03-02 23:00:00
20317.0,744,0,2011-03-03 00:00:00
19077.0,724,0,2011-03-03 01:00:00
18485.0,647,0,2011-03-03 02:00:00
18299.0,647,0,2011-03-03 03:00:00
18592.0,829,0,2011-03-03 04:00:00
19823.0,992,0,2011-03-03 05:00:00
22134.0,955,0,2011-03-03 06:00:00
23793.0,1010,10,2011-03-03 07:00:00
25175.0,1067,163,2011-03-03 08:00:00
25609.0,1036,304,2011-03-03 09:00:00
25976.0,1029,303,2011-03-03 10:00:00
25862.0,1118,288,2011-03-03 11:00:00
25747.0,1165,289,2011-03-03 12:00:00
