load,wind,solar,time
20825.0,1333,0,2012-12-01 00:00:00
19275.0,1278,0,2012-12-01 01:00:00
18509.0,1161,0,2012-12-01 02:00:00
18063.0,1387,0,2012-12-01 03:00:00
18282.0,1354,0,2012-12-01 04:00:00
18653.0,1448,0,2012-12-01 05:00:00
19414.0,1331,6,2012-12-01 06:00:00
20250.0,1315,122,2012-12-01 07:00:00
21520.0,1307,295,2012-12-01 08:00:00
22690.0,1072,461,2012-12-01 09:00:00
23659.0,1198,479,2012-12-01 10:00:00
23973.0,1413,527,2012-12-01 11:00:00
23809.0,1404,469,2012-12-01 12:00:00
23824.0,1296,417,2012-12-01 13:00:00
23661.0,1193,250,2012-12-01 14:00:00
23537.0,1062,108,2012-12-01 15:00:00
24022.0,922,2,2012-12-01 16:00:00
27041.0,798,0,2012-12-01 17:00:00
27667.0,735,0,2012-12-01 18:00:00
27101.0,899,0,2012-12-01 19:00:00
26487.0,1131,0,2012-12-01 20:00:00
25456.0,1297,0,2012-12-01 21:00:00
24211.0,1650,0,2012-12-01 22:00:00
22162.0,1668,0,2012-12-01 23:00:00
20496.0,1506,0,2012-12-02 00:00:00
19260.0,1337,0,2012-12-02 01:00:00
18492.0,1532,0,2012-12-02 02:00:00
18047.0,1472,0,2012-12-02 03:00:00
18009.0,1568,0,2012-12-02 04:00:00
18213.0,1697,0,2012-12-02 05:00:00
18750.0,1653,5,2012-12-02 06:00:00
19323.0,1624,126,2012-12-02 07:00:00
20316.0,1439,301,2012-12-02 08:00:00
21747.0,1599,454,2012-12-02 09:00:00
22640.0,1782,532,2012-12-02 10:00:00
23185.0,2003,515,2012-12-02 11:00:00
23189.0,2148,503,2012-12-02 12:00:00
23113.0,1870,410,2012-12-02 13:00:00
22934.0,1873,274,2012-12-02 14:00:00
23101.0,1592,151,2012-12-02 15:00:00
23574.0,1286,0,2012-12-02 16:00:00
26436.0,1256,0,2012-12-02 17:00:00
27884.0,1285,0,2012-12-02 18:00:00
27634.0,1611,0,2012-12-02 19:00:00
27120.0,1481,0,2012-12-02 20:00:00
26093.0,1351,0,2012-12-02 21:00:00
24103.0,1119,0,2012-12-02 22:00:00
21619.0,937,0,2012-12-02 23:00:00
19533.0,875,0,2012-12-03 00:00:00
18859.0,926,0,2012-12-03 01:00:00
18299.0,933,0,2012-12-03 02:00:00
18144.0,841,0,2012-12-03 03:00:00
18471.0,839,0,2012-12-03 04:00:00
19657.0,789,0,2012-12-03 05:00:00
21900.0,731,7,2012-12-03 06:00:00
24289.0,695,118,2012-12-03 07:00:00
25582.0,590,299,2012-12-03 08:00:00
26130.0,539,516,2012-12-03 09:00:00
26481.0,660,662,2012-12-03 10:00:00
26718.0,828,720,2012-12-03 11:00:00
26456.0,948,696,2012-12-03 12:00:00
26292.0,1044,653,2012-12-03 13:00:00
26272.0,1258,426,2012-12-03 14:00:00
26168.0,1195,188,2012-12-03 15:00:00
26582.0,1066,11,2012-12-03 16:00:00
29092.0,987,0,2012-12-03 17:00:00
30510.0,910,0,2012-12-03 18:00:00
30196.0,630,0,2012-12-03 19:00:00
29464.0,464,0,2012-12-03 20:00:00
28000.0,229,0,2012-12-03 21:00:00
25645.0,144,0,2012-12-03 22:00:00
22884.0,141,0,2012-12-03 23:00:00
20844.0,140,0,2012-12-04 00:00:00
19675.0,147,0,2012-12-04 01:00:00
19043.0,141,0,2012-12-04 02:00:00
18825.0,128,0,2012-12-04 03:00:00
18994.0,129,0,2012-12-04 04:00:00
20048.0,122,0,2012-12-04 05:00:00
22436.0,106,0,2012-12-04 06:00:00
24734.0,101,89,2012-12-04 07:00:00
25471.0,102,272,2012-12-04 08:00:00
26140.0,97,465,2012-12-04 09:00:00
26382.0,97,656,2012-12-04 10:00:00
26707.0,89,656,2012-12-04 11:00:00
26840.0,93,608,2012-12-04 12:00:00
26914.0,98,496,2012-12-04 13:00:00
26876.0,93,323,2012-12-04 14:00:00
26783.0,78,122,2012-12-04 15:00:00
26783.0,76,4,2012-12-04 16:00:00
29616.0,76,0,2012-12-04 17:00:00
30434.0,63,0,2012-12-04 18:00:00
30043.0,105,0,2012-12-04 19:00:00
29261.0,172,0,2012-12-04 20:00:00
27899.0,213,0,2012-12-04 21:00:00
25751.0,318,0,2012-12-04 22:00:00
23042.0,389,0,2012-12-04 23:00:00
21060.0,433,0,2012-12-05 00:00:00
19902.0,353,0,2012-12-05 01:00:00
19286.0,526,0,2012-12-05 02:00:00
18927.0,842,0,2012-12-05 03:00:00
19173.0,764,0,2012-12-05 04:00:00
20102.0,813,0,2012-12-05 05:00:00
22579.0,857,4,2012-12-05 06:00:00
24912.0,945,137,2012-12-05 07:00:00
25824.0,778,333,2012-12-05 08:00:00
