load,wind,solar,time
20079.0,2114,0,2012-04-01 00:00:00
18829.0,2048,0,2012-04-01 01:00:00
18421.0,2188,0,2012-04-01 02:00:00
17902.0,2172,0,2012-04-01 03:00:00
17742.0,2217,0,2012-04-01 04:00:00
17943.0,2052,0,2012-04-01 05:00:00
18804.0,1770,0,2012-04-01 06:00:00
18755.0,1609,39,2012-04-01 07:00:00
20023.0,1558,186,2012-04-01 08:00:00
20976.0,1367,436,2012-04-01 09:00:00
21486.0,1136,548,2012-04-01 10:00:00
21516.0,1180,573,2012-04-01 11:00:00
21212.0,1116,574,2012-04-01 12:00:00
21064.0,1386,592,2012-04-01 13:00:00
20786.0,1374,596,2012-04-01 14:00:00
20588.0,1672,576,2012-04-01 15:00:00
20719.0,1753,505,2012-04-01 16:00:00
21076.0,1843,375,2012-04-01 17:00:00
22009.0,1730,114,2012-04-01 18:00:00
23182.0,1604,0,2012-04-01 19:00:00
25306.0,1705,0,2012-04-01 20:00:00
24871.0,1771,0,2012-04-01 21:00:00
23342.0,1728,0,2012-04-01 22:00:00
21295.0,1480,0,2012-04-01 23:00:00
19663.0,1373,0,2012-04-02 00:00:00
18518.0,1437,0,2012-04-02 01:00:00
18004.0,1333,0,2012-04-02 02:00:00
18055.0,1279,0,2012-04-02 03:00:00
18328.0,1298,0,2012-04-02 04:00:00
19513.0,1165,0,2012-04-02 05:00:00
21717.0,1120,0,2012-04-02 06:00:00
24104.0,906,41,2012-04-02 07:00:00
25791.0,789,230,2012-04-02 08:00:00
25669.0,582,519,2012-04-02 09:00:00
26045.0,351,613,2012-04-02 10:00:00
26012.0,315,622,2012-04-02 11:00:00
25893.0,453,596,2012-04-02 12:00:00
25870.0,451,599,2012-04-02 13:00:00
25831.0,372,586,2012-04-02 14:00:00
25440.0,252,573,2012-04-02 15:00:00
25182.0,341,510,2012-04-02 16:00:00
24987.0,797,425,2012-04-02 17:00:00
25130.0,1131,265,2012-04-02 18:00:00
26079.0,1252,270,2012-04-02 19:00:00
28056.0,1274,190,2012-04-02 20:00:00
27280.0,1232,0,2012-04-02 21:00:00
25421.0,1082,0,2012-04-02 22:00:00
22869.0,847,0,2012-04-02 23:00:00
20851.0,920,0,2012-04-03 00:00:00
19532.0,1042,0,2012-04-03 01:00:00
18567.0,1073,0,2012-04-03 02:00:00
18579.0,1010,0,2012-04-03 03:00:00
19103.0,917,0,2012-04-03 04:00:00
20050.0,919,0,2012-04-03 05:00:00
21945.0,820,0,2012-04-03 06:00:00
23933.0,684,42,2012-04-03 07:00:00
24893.0,627,264,2012-04-03 08:00:00
25321.0,830,506,2012-04-03 09:00:00
25922.0,761,550,2012-04-03 10:00:00
26120.0,648,469,2012-04-03 11:00:00
26097.0,513,561,2012-04-03 12:00:00
26199.0,522,595,2012-04-03 13:00:00
26171.0,678,583,2012-04-03 14:00:00
25897.0,940,521,2012-04-03 15:00:00
25700.0,1223,431,2012-04-03 16:00:00
25408.0,1628,375,2012-04-03 17:00:00
25407.0,2254,233,2012-04-03 18:00:00
26129.0,2358,225,2012-04-03 19:00:00
28227.0,2393,75,2012-04-03 20:00:00
26987.0,2514,0,2012-04-03 21:00:00
25206.0,2635,0,2012-04-03 22:00:00
22756.0,2620,0,2012-04-03 23:00:00
20859.0,2254,0,2012-04-04 00:00:00
19517.0,1552,0,2012-04-04 01:00:00
18936.0,1411,0,2012-04-04 02:00:00
18708.0,1436,0,2012-04-04 03:00:00
18891.0,1467,0,2012-04-04 04:00:00
19937.0,1503,0,2012-04-04 05:00:00
22166.0,1530,0,2012-04-04 06:00:00
24106.0,1454,39,2012-04-04 07:00:00
25284.0,1303,145,2012-04-04 08:00:00
26019.0,1408,389,2012-04-04 09:00:00
26079.0,1579,501,2012-04-04 10:00:00
26170.0,1561,557,2012-04-04 11:00:00
26166.0,1623,566,2012-04-04 12:00:00
26158.0,1710,601,2012-04-04 13:00:00
26065.0,1925,605,2012-04-04 14:00:00
25684.0,2098,565,2012-04-04 15:00:00
25819.0,2372,505,2012-04-04 16:00:00
25475.0,2471,410,2012-04-04 17:00:00
25628.0,2470,262,2012-04-04 18:00:00
26147.0,2301,265,2012-04-04 19:00:00
28338.0,2171,144,2012-04-04 20:00:00
27391.0,2108,0,2012-04-04 21:00:00
25703.0,2135,0,2012-04-04 22:00:00
23084.0,1970,0,2012-04-04 23:00:00
21205.0,1827,0,2012-04-05 00:00:00
20175.0,1785,0,2012-04-05 01:00:00
19448.0,1838,0,2012-04-05 02:00:00
19048.0,1772,0,2012-04-05 03:00:00
19173.0,1701,0,2012-04-05 04:00:00
20285.0,1745,0,2012-04-05 05:00:00
22751.0,1733,2,2012-04-05 06:00:00
24568.0,1651,43,2012-04-05 07:00:00
25343.0,1502,150,2012-04-05 08:00:00
25714.0,1469,401,2012-04-05 09:00:00
26278.0,1443,553,2012-04-05 10:00:00
26270.0,1522,588,2012-04-05 11:00:00
26035.0,1593,543,2012-04-05 12:00:00
25975.0,1657,551,2012-04-05 13:00:00
25757.0,1682,564,2012-04-05 14:00:00
25517.0,1841,549,2012-04-05 15:00:00
25163.0,2200,480,2012-04-05 16:00:00
25000.0,1924,407,2012-04-05 17:00:00
25296.0,1777,273,2012-04-05 18:00:00
25837.0,1636,232,2012-04-05 19:00:00
27946.0,1779,101,2012-04-05 20:00:00
27125.0,1915,0,2012-04-05 21:00:00
25433.0,1745,0,2012-04-05 22:00:00
23307.0,1599,0,2012-04-05 23:00:00
21395.0,1622,0,2012-04-06 00:00:00
20051.0,1664,0,2012-04-06 01:00:00
19455.0,1498,0,2012-04-06 02:00:00
19304.0,1178,0,2012-04-06 03:00:00
19476.0,1052,0,2012-04-06 04:00:00
20508.0,964,0,2012-04-06 05:00:00
22637.0,1037,0,2012-04-06 06:00:00
24157.0,1056,48,2012-04-06 07:00:00
25129.0,717,247,2012-04-06 08:00:00
25562.0,206,522,2012-04-06 09:00:00
25676.0,288,614,2012-04-06 10:00:00
25414.0,322,628,2012-04-06 11:00:00
25124.0,238,610,2012-04-06 12:00:00
24882.0,181,623,2012-04-06 13:00:00
24642.0,135,617,2012-04-06 14:00:00
24405.0,98,576,2012-04-06 15:00:00
24118.0,90,503,2012-04-06 16:00:00
24086.0,93,400,2012-04-06 17:00:00
23991.0,94,248,2012-04-06 18:00:00
24520.0,97,264,2012-04-06 19:00:00
26487.0,73,216,2012-04-06 20:00:00
26055.0,89,0,2012-04-06 21:00:00
24705.0,122,0,2012-04-06 22:00:00
22709.0,140,0,2012-04-06 23:00:00
20825.0,135,0,2012-04-07 00:00:00
19788.0,134,0,2012-04-07 01:00:00
18772.0,98,0,2012-04-07 02:00:00
18460.0,67,0,2012-04-07 03:00:00
18383.0,67,0,2012-04-07 04:00:00
18774.0,75,0,2012-04-07 05:00:00
19494.0,85,0,2012-04-07 06:00:00
19877.0,103,42,2012-04-07 07:00:00
21274.0,139,277,2012-04-07 08:00:00
22201.0,113,515,2012-04-07 09:00:00
22650.0,117,601,2012-04-07 10:00:00
22801.0,132,620,2012-04-07 11:00:00
22822.0,133,614,2012-04-07 12:00:00
22618.0,96,612,2012-04-07 13:00:00
22540.0,73,548,2012-04-07 14:00:00
22485.0,78,564,2012-04-07 15:00:00
22568.0,48,500,2012-04-07 16:00:00
22732.0,37,367,2012-04-07 17:00:00
23134.0,24,124,2012-04-07 18:00:00
23636.0,27,0,2012-04-07 19:00:00
25607.0,28,0,2012-04-07 20:00:00
25061.0,28,0,2012-04-07 21:00:00
23650.0,57,0,2012-04-07 22:00:00
21774.0,118,0,2012-04-07 23:00:00
20104.0,151,0,2012-04-08 00:00:00
18892.0,216,0,2012-04-08 01:00:00
18068.0,323,0,2012-04-08 02:00:00
17641.0,230,0,2012-04-08 03:00:00
17509.0,175,0,2012-04-08 04:00:00
17750.0,204,0,2012-04-08 05:00:00
18284.0,89,1,2012-04-08 06:00:00
18573.0,22,50,2012-04-08 07:00:00
19786.0,17,260,2012-04-08 08:00:00
20455.0,38,496,2012-04-08 09:00:00
20826.0,65,592,2012-04-08 10:00:00
20952.0,79,589,2012-04-08 11:00:00
21090.0,110,545,2012-04-08 12:00:00
21103.0,123,494,2012-04-08 13:00:00
21065.0,108,467,2012-04-08 14:00:00
21005.0,117,443,2012-04-08 15:00:00
21060.0,326,402,2012-04-08 16:00:00
21299.0,719,299,2012-04-08 17:00:00
21650.0,1196,102,2012-04-08 18:00:00
22165.0,1160,0,2012-04-08 19:00:00
24679.0,892,0,2012-04-08 20:00:00
24356.0,754,0,2012-04-08 21:00:00
22836.0,763,0,2012-04-08 22:00:00
21058.0,434,0,2012-04-08 23:00:00
19351.0,276,0,2012-04-09 00:00:00
18421.0,200,0,2012-04-09 01:00:00
17900.0,322,0,2012-04-09 02:00:00
17626.0,488,0,2012-04-09 03:00:00
17917.0,540,0,2012-04-09 04:00:00
19117.0,620,0,2012-04-09 05:00:00
20989.0,690,0,2012-04-09 06:00:00
22988.0,539,43,2012-04-09 07:00:00
24290.0,317,274,2012-04-09 08:00:00
25505.0,208,521,2012-04-09 09:00:00
26215.0,148,593,2012-04-09 10:00:00
26376.0,108,635,2012-04-09 11:00:00
26683.0,113,635,2012-04-09 12:00:00
26985.0,140,626,2012-04-09 13:00:00
26983.0,210,623,2012-04-09 14:00:00
26741.0,486,573,2012-04-09 15:00:00
26753.0,618,438,2012-04-09 16:00:00
26437.0,611,314,2012-04-09 17:00:00
26158.0,481,222,2012-04-09 18:00:00
26165.0,719,265,2012-04-09 19:00:00
28088.0,1364,178,2012-04-09 20:00:00
27273.0,1462,0,2012-04-09 21:00:00
25075.0,1435,0,2012-04-09 22:00:00
22612.0,1288,0,2012-04-09 23:00:00
20645.0,1137,0,2012-04-10 00:00:00
19314.0,816,0,2012-04-10 01:00:00
19120.0,524,0,2012-04-10 02:00:00
18628.0,367,0,2012-04-10 03:00:00
18768.0,260,0,2012-04-10 04:00:00
19816.0,264,0,2012-04-10 05:00:00
22087.0,213,1,2012-04-10 06:00:00
23852.0,303,51,2012-04-10 07:00:00
25009.0,350,288,2012-04-10 08:00:00
25781.0,380,531,2012-04-10 09:00:00
26397.0,323,607,2012-04-10 10:00:00
26791.0,308,627,2012-04-10 11:00:00
26701.0,406,622,2012-04-10 12:00:00
26796.0,452,614,2012-04-10 13:00:00
26812.0,672,616,2012-04-10 14:00:00
26532.0,1008,567,2012-04-10 15:00:00
26014.0,1159,468,2012-04-10 16:00:00
25914.0,1173,404,2012-04-10 17:00:00
25893.0,1081,287,2012-04-10 18:00:00
26506.0,1006,265,2012-04-10 19:00:00
28600.0,849,155,2012-04-10 20:00:00
27150.0,733,0,2012-04-10 21:00:00
25435.0,801,0,2012-04-10 22:00:00
22743.0,811,0,2012-04-10 23:00:00
20789.0,791,0,2012-04-11 00:00:00
19532.0,832,0,2012-04-11 01:00:00
19017.0,903,0,2012-04-11 02:00:00
18728.0,901,0,2012-04-11 03:00:00
