load,wind,solar,time
21022.0,323,0,2013-03-01 00:00:00
20051.0,160,0,2013-03-01 01:00:00
19253.0,149,0,2013-03-01 02:00:00
18915.0,143,0,2013-03-01 03:00:00
19105.0,127,0,2013-03-01 04:00:00
20126.0,95,0,2013-03-01 05:00:00
22165.0,107,45,2013-03-01 06:00:00
24310.0,117,428,2013-03-01 07:00:00
24930.0,168,991,2013-03-01 08:00:00
25415.0,229,1320,2013-03-01 09:00:00
25908.0,384,1432,2013-03-01 10:00:00
26147.0,470,1438,2013-03-01 11:00:00
26038.0,449,1441,2013-03-01 12:00:00
26220.0,421,1439,2013-03-01 13:00:00
26240.0,381,1377,2013-03-01 14:00:00
26265.0,326,1165,2013-03-01 15:00:00
26098.0,332,654,2013-03-01 16:00:00
26167.0,196,15,2013-03-01 17:00:00
27597.0,104,0,2013-03-01 18:00:00
28371.0,112,0,2013-03-01 19:00:00
27410.0,109,0,2013-03-01 20:00:00
26225.0,82,0,2013-03-01 21:00:00
24651.0,48,0,2013-03-01 22:00:00
22534.0,43,0,2013-03-01 23:00:00
20588.0,47,0,2013-03-02 00:00:00
19518.0,49,0,2013-03-02 01:00:00
18800.0,59,0,2013-03-02 02:00:00
18354.0,65,0,2013-03-02 03:00:00
18232.0,70,0,2013-03-02 04:00:00
18566.0,71,0,2013-03-02 05:00:00
19454.0,60,49,2013-03-02 06:00:00
19904.0,58,450,2013-03-02 07:00:00
20906.0,71,1063,2013-03-02 08:00:00
21956.0,72,1441,2013-03-02 09:00:00
22652.0,97,1490,2013-03-02 10:00:00
22992.0,82,1448,2013-03-02 11:00:00
23227.0,55,1435,2013-03-02 12:00:00
23296.0,44,1302,2013-03-02 13:00:00
23284.0,66,1022,2013-03-02 14:00:00
23162.0,107,709,2013-03-02 15:00:00
23263.0,143,304,2013-03-02 16:00:00
23646.0,239,0,2013-03-02 17:00:00
25451.0,299,0,2013-03-02 18:00:00
26572.0,250,0,2013-03-02 19:00:00
25537.0,290,0,2013-03-02 20:00:00
24652.0,586,0,2013-03-02 21:00:00
23237.0,817,0,2013-03-02 22:00:00
21448.0,934,0,2013-03-02 23:00:00
19985.0,1618,0,2013-03-03 00:00:00
18979.0,1599,0,2013-03-03 01:00:00
18166.0,1107,0,2013-03-03 02:00:00
17711.0,1495,0,2013-03-03 03:00:00
17455.0,1733,0,2013-03-03 04:00:00
17762.0,1590,0,2013-03-03 05:00:00
18386.0,1449,36,2013-03-03 06:00:00
18620.0,1656,228,2013-03-03 07:00:00
19313.0,1912,532,2013-03-03 08:00:00
20362.0,1890,712,2013-03-03 09:00:00
21089.0,2181,801,2013-03-03 10:00:00
21444.0,2423,917,2013-03-03 11:00:00
21598.0,2614,1059,2013-03-03 12:00:00
21422.0,2973,1023,2013-03-03 13:00:00
21353.0,2754,805,2013-03-03 14:00:00
21319.0,2798,521,2013-03-03 15:00:00
21563.0,2664,215,2013-03-03 16:00:00
22342.0,2593,0,2013-03-03 17:00:00
24620.0,2327,0,2013-03-03 18:00:00
26157.0,1865,0,2013-03-03 19:00:00
25735.0,2127,0,2013-03-03 20:00:00
24655.0,2520,0,2013-03-03 21:00:00
22839.0,3137,0,2013-03-03 22:00:00
