load,wind,solar,time
28998.0,2659,0,2015-07-01 00:00:00
26843.0,2612,0,2015-07-01 01:00:00
25341.0,2170,0,2015-07-01 02:00:00
24434.0,1925,0,2015-07-01 03:00:00
24171.0,1826,0,2015-07-01 04:00:00
24801.0,1099,0,2015-07-01 05:00:00
25920.0,1056,161,2015-07-01 06:00:00
28100.0,1316,653,2015-07-01 07:00:00
30122.0,1019,1133,2015-07-01 08:00:00
32075.0,529,1567,2015-07-01 09:00:00
33872.0,285,2502,2015-07-01 10:00:00
35129.0,249,2917,2015-07-01 11:00:00
36425.0,137,3471,2015-07-01 12:00:00
37526.0,182,3546,2015-07-01 13:00:00
38394.0,400,3777,2015-07-01 14:00:00
38413.0,477,3202,2015-07-01 15:00:00
38419.0,504,2434,2015-07-01 16:00:00
38229.0,612,2175,2015-07-01 17:00:00
37323.0,620,1442,2015-07-01 18:00:00
36241.0,658,256,2015-07-01 19:00:00
35441.0,953,0,2015-07-01 20:00:00
36204.0,1329,0,2015-07-01 21:00:00
33533.0,1429,0,2015-07-01 22:00:00
30158.0,1521,0,2015-07-01 23:00:00
27467.0,1486,0,2015-07-02 00:00:00
25645.0,1687,0,2015-07-02 01:00:00
24320.0,1797,0,2015-07-02 02:00:00
23613.0,1660,0,2015-07-02 03:00:00
23554.0,1545,0,2015-07-02 04:00:00
24328.0,1395,0,2015-07-02 05:00:00
25496.0,1338,239,2015-07-02 06:00:00
27605.0,1253,1251,2015-07-02 07:00:00
29892.0,1114,2617,2015-07-02 08:00:00
31217.0,1201,3591,2015-07-02 09:00:00
32735.0,1172,4542,2015-07-02 10:00:00
34018.0,1160,5477,2015-07-02 11:00:00
35037.0,1303,5890,2015-07-02 12:00:00
36230.0,1383,5951,2015-07-02 13:00:00
37525.0,1488,5927,2015-07-02 14:00:00
38338.0,1766,5524,2015-07-02 15:00:00
38997.0,2294,4756,2015-07-02 16:00:00
38990.0,2762,3710,2015-07-02 17:00:00
37965.0,2942,2204,2015-07-02 18:00:00
36713.0,2854,457,2015-07-02 19:00:00
35193.0,2951,0,2015-07-02 20:00:00
35202.0,3447,0,2015-07-02 21:00:00
32481.0,3572,0,2015-07-02 22:00:00
29449.0,3437,0,2015-07-02 23:00:00
26802.0,2937,0,2015-07-03 00:00:00
24743.0,2972,0,2015-07-03 01:00:00
23573.0,2788,0,2015-07-03 02:00:00
22686.0,2394,0,2015-07-03 03:00:00
22295.0,2213,0,2015-07-03 04:00:00
22510.0,2137,0,2015-07-03 05:00:00
22436.0,1674,340,2015-07-03 06:00:00
23571.0,1715,1867,2015-07-03 07:00:00
25052.0,1729,3619,2015-07-03 08:00:00
26815.0,1292,4555,2015-07-03 09:00:00
28360.0,868,5111,2015-07-03 10:00:00
29442.0,662,5268,2015-07-03 11:00:00
30686.0,626,4961,2015-07-03 12:00:00
31595.0,707,4818,2015-07-03 13:00:00
33059.0,743,4686,2015-07-03 14:00:00
34464.0,987,4570,2015-07-03 15:00:00
35607.0,1440,3830,2015-07-03 16:00:00
36245.0,1876,2669,2015-07-03 17:00:00
35863.0,2263,1490,2015-07-03 18:00:00
34989.0,2513,317,2015-07-03 19:00:00
33536.0,2776,0,2015-07-03 20:00:00
32991.0,3122,0,2015-07-03 21:00:00
31605.0,3326,0,2015-07-03 22:00:00
29228.0,3276,0,2015-07-03 23:00:00
26201.0,2952,0,2015-07-04 00:00:00
24334.0,3050,0,2015-07-04 01:00:00
23076.0,2915,0,2015-07-04 02:00:00
22189.0,2665,0,2015-07-04 03:00:00
21724.0,2630,0,2015-07-04 04:00:00
21689.0,2451,0,2015-07-04 05:00:00
21374.0,2155,435,2015-07-04 06:00:00
21763.0,1855,1788,2015-07-04 07:00:00
23023.0,1544,3263,2015-07-04 08:00:00
24637.0,1058,4347,2015-07-04 09:00:00
26075.0,850,4878,2015-07-04 10:00:00
27393.0,792,5004,2015-07-04 11:00:00
28501.0,807,5255,2015-07-04 12:00:00
29792.0,940,5431,2015-07-04 13:00:00
31029.0,1271,5251,2015-07-04 14:00:00
32032.0,1731,5103,2015-07-04 15:00:00
32791.0,2234,4670,2015-07-04 16:00:00
32949.0,2585,3624,2015-07-04 17:00:00
32633.0,2691,1982,2015-07-04 18:00:00
31941.0,2696,471,2015-07-04 19:00:00
30601.0,2762,0,2015-07-04 20:00:00
30217.0,2798,0,2015-07-04 21:00:00
28338.0,2564,0,2015-07-04 22:00:00
26997.0,2343,0,2015-07-04 23:00:00
25134.0,1967,0,2015-07-05 00:00:00
23511.0,1908,0,2015-07-05 01:00:00
22260.0,1818,0,2015-07-05 02:00:00
21513.0,1702,0,2015-07-05 03:00:00
21077.0,1618,0,2015-07-05 04:00:00
20993.0,1516,0,2015-07-05 05:00:00
20785.0,1482,418,2015-07-05 06:00:00
21183.0,1432,2100,2015-07-05 07:00:00
22278.0,1346,4032,2015-07-05 08:00:00
23368.0,1338,4997,2015-07-05 09:00:00
24653.0,1363,5492,2015-07-05 10:00:00
25659.0,1392,5602,2015-07-05 11:00:00
26427.0,1655,5631,2015-07-05 12:00:00
27241.0,1892,5509,2015-07-05 13:00:00
28242.0,2133,5401,2015-07-05 14:00:00
29358.0,2269,5185,2015-07-05 15:00:00
30622.0,2549,4641,2015-07-05 16:00:00
31419.0,2651,3790,2015-07-05 17:00:00
31567.0,2626,2220,2015-07-05 18:00:00
31180.0,2559,510,2015-07-05 19:00:00
30325.0,2716,0,2015-07-05 20:00:00
30821.0,2814,0,2015-07-05 21:00:00
28738.0,2598,0,2015-07-05 22:00:00
26136.0,2432,0,2015-07-05 23:00:00
23923.0,2303,0,2015-07-06 00:00:00
22457.0,2268,0,2015-07-06 01:00:00
21542.0,2314,0,2015-07-06 02:00:00
21020.0,2191,0,2015-07-06 03:00:00
21126.0,2128,0,2015-07-06 04:00:00
21969.0,2138,0,2015-07-06 05:00:00
23189.0,1847,431,2015-07-06 06:00:00
25716.0,1617,2053,2015-07-06 07:00:00
27420.0,1369,3871,2015-07-06 08:00:00
28718.0,1243,4812,2015-07-06 09:00:00
29621.0,1180,5542,2015-07-06 10:00:00
30466.0,1147,5848,2015-07-06 11:00:00
30997.0,1180,5842,2015-07-06 12:00:00
31509.0,1299,5735,2015-07-06 13:00:00
32568.0,1429,5561,2015-07-06 14:00:00
33463.0,1679,5093,2015-07-06 15:00:00
34291.0,2000,4460,2015-07-06 16:00:00
34544.0,2216,3653,2015-07-06 17:00:00
34114.0,2596,2020,2015-07-06 18:00:00
33774.0,3156,474,2015-07-06 19:00:00
32822.0,3336,0,2015-07-06 20:00:00
33050.0,3242,0,2015-07-06 21:00:00
30500.0,3324,0,2015-07-06 22:00:00
27559.0,3434,0,2015-07-06 23:00:00
25110.0,3255,0,2015-07-07 00:00:00
23553.0,3317,0,2015-07-07 01:00:00
22576.0,3338,0,2015-07-07 02:00:00
21968.0,3304,0,2015-07-07 03:00:00
21861.0,2973,0,2015-07-07 04:00:00
22537.0,2539,0,2015-07-07 05:00:00
23882.0,1990,424,2015-07-07 06:00:00
25925.0,1690,2228,2015-07-07 07:00:00
27661.0,1670,4141,2015-07-07 08:00:00
28745.0,1656,5221,2015-07-07 09:00:00
29662.0,1285,5851,2015-07-07 10:00:00
30554.0,1225,6030,2015-07-07 11:00:00
30681.0,1317,5838,2015-07-07 12:00:00
31289.0,1553,5738,2015-07-07 13:00:00
32293.0,1936,5522,2015-07-07 14:00:00
33056.0,2413,5472,2015-07-07 15:00:00
33773.0,2795,4874,2015-07-07 16:00:00
33910.0,3040,3980,2015-07-07 17:00:00
33841.0,3247,2336,2015-07-07 18:00:00
33264.0,3532,534,2015-07-07 19:00:00
32271.0,3461,0,2015-07-07 20:00:00
32561.0,3622,0,2015-07-07 21:00:00
30278.0,3739,0,2015-07-07 22:00:00
27337.0,3771,0,2015-07-07 23:00:00
25002.0,3551,0,2015-07-08 00:00:00
23274.0,3772,0,2015-07-08 01:00:00
22276.0,3714,0,2015-07-08 02:00:00
21659.0,3556,0,2015-07-08 03:00:00
21792.0,3350,0,2015-07-08 04:00:00
22574.0,3325,0,2015-07-08 05:00:00
23644.0,3241,470,2015-07-08 06:00:00
25529.0,2892,2382,2015-07-08 07:00:00
27302.0,2646,4354,2015-07-08 08:00:00
28285.0,2527,5321,2015-07-08 09:00:00
29034.0,2587,5512,2015-07-08 10:00:00
29643.0,2653,5680,2015-07-08 11:00:00
29647.0,2562,5748,2015-07-08 12:00:00
30193.0,2796,5741,2015-07-08 13:00:00
30721.0,3134,6063,2015-07-08 14:00:00
31597.0,3195,5913,2015-07-08 15:00:00
31597.0,3307,5327,2015-07-08 16:00:00
31989.0,3236,4291,2015-07-08 17:00:00
31777.0,3188,2366,2015-07-08 18:00:00
31481.0,3025,523,2015-07-08 19:00:00
30903.0,2670,0,2015-07-08 20:00:00
31630.0,2485,0,2015-07-08 21:00:00
29352.0,2584,0,2015-07-08 22:00:00
26603.0,2924,0,2015-07-08 23:00:00
24407.0,2624,0,2015-07-09 00:00:00
22989.0,3036,0,2015-07-09 01:00:00
22068.0,2910,0,2015-07-09 02:00:00
21559.0,2859,0,2015-07-09 03:00:00
21584.0,2872,0,2015-07-09 04:00:00
22319.0,2790,0,2015-07-09 05:00:00
23508.0,2733,306,2015-07-09 06:00:00
25325.0,2484,1698,2015-07-09 07:00:00
27036.0,2437,3356,2015-07-09 08:00:00
27929.0,2272,4790,2015-07-09 09:00:00
28775.0,2107,5425,2015-07-09 10:00:00
29098.0,2108,5733,2015-07-09 11:00:00
29392.0,2126,5871,2015-07-09 12:00:00
29484.0,2344,5740,2015-07-09 13:00:00
29584.0,2540,5743,2015-07-09 14:00:00
30061.0,2793,5655,2015-07-09 15:00:00
29927.0,3255,4966,2015-07-09 16:00:00
29971.0,3441,3967,2015-07-09 17:00:00
29992.0,3406,2346,2015-07-09 18:00:00
29813.0,3712,544,2015-07-09 19:00:00
29382.0,3723,0,2015-07-09 20:00:00
30271.0,3501,0,2015-07-09 21:00:00
28664.0,3252,0,2015-07-09 22:00:00
26008.0,2813,0,2015-07-09 23:00:00
23883.0,2548,0,2015-07-10 00:00:00
22565.0,2906,0,2015-07-10 01:00:00
21710.0,2903,0,2015-07-10 02:00:00
21235.0,3023,0,2015-07-10 03:00:00
21218.0,3058,0,2015-07-10 04:00:00
21913.0,2742,0,2015-07-10 05:00:00
23066.0,2307,427,2015-07-10 06:00:00
24928.0,2059,2111,2015-07-10 07:00:00
26446.0,1992,3952,2015-07-10 08:00:00
27485.0,1595,4802,2015-07-10 09:00:00
28311.0,1288,5335,2015-07-10 10:00:00
29140.0,1262,5655,2015-07-10 11:00:00
28935.0,1240,5679,2015-07-10 12:00:00
29245.0,1256,5463,2015-07-10 13:00:00
29329.0,1635,5613,2015-07-10 14:00:00
29580.0,2072,5408,2015-07-10 15:00:00
29799.0,2698,4980,2015-07-10 16:00:00
29909.0,3027,4280,2015-07-10 17:00:00
29790.0,3145,2580,2015-07-10 18:00:00
29677.0,3130,618,2015-07-10 19:00:00
29164.0,3129,0,2015-07-10 20:00:00
30057.0,3261,0,2015-07-10 21:00:00
28511.0,3173,0,2015-07-10 22:00:00
26261.0,3183,0,2015-07-10 23:00:00
24123.0,3159,0,2015-07-11 00:00:00
22595.0,3317,0,2015-07-11 01:00:00
21635.0,3207,0,2015-07-11 02:00:00
20989.0,2920,0,2015-07-11 03:00:00
20680.0,2413,0,2015-07-11 04:00:00
20908.0,1943,0,2015-07-11 05:00:00
21076.0,1671,452,2015-07-11 06:00:00
21517.0,1422,2087,2015-07-11 07:00:00
22836.0,1093,4157,2015-07-11 08:00:00
24134.0,654,5183,2015-07-11 09:00:00
25183.0,595,5625,2015-07-11 10:00:00
25889.0,545,5793,2015-07-11 11:00:00
26427.0,581,5749,2015-07-11 12:00:00
26966.0,775,5398,2015-07-11 13:00:00
27640.0,933,4920,2015-07-11 14:00:00
28339.0,1118,4640,2015-07-11 15:00:00
29150.0,1484,4179,2015-07-11 16:00:00
29753.0,1790,3329,2015-07-11 17:00:00
29992.0,1930,1934,2015-07-11 18:00:00
29770.0,2167,417,2015-07-11 19:00:00
29097.0,2318,0,2015-07-11 20:00:00
29849.0,2230,0,2015-07-11 21:00:00
28194.0,2024,0,2015-07-11 22:00:00
26138.0,2094,0,2015-07-11 23:00:00
24046.0,2109,0,2015-07-12 00:00:00
22439.0,2080,0,2015-07-12 01:00:00
21475.0,2071,0,2015-07-12 02:00:00
20782.0,1703,0,2015-07-12 03:00:00
20513.0,1357,0,2015-07-12 04:00:00
20435.0,1003,0,2015-07-12 05:00:00
20345.0,971,435,2015-07-12 06:00:00
20484.0,857,2013,2015-07-12 07:00:00
21647.0,844,3985,2015-07-12 08:00:00
22867.0,673,4956,2015-07-12 09:00:00
24154.0,533,5482,2015-07-12 10:00:00
24925.0,578,5898,2015-07-12 11:00:00
25626.0,648,5990,2015-07-12 12:00:00
26477.0,837,5837,2015-07-12 13:00:00
27605.0,1032,5742,2015-07-12 14:00:00
28685.0,1318,5543,2015-07-12 15:00:00
