load,wind,solar,time
23166.0,2820,0,2014-10-01 00:00:00
21768.0,2897,0,2014-10-01 01:00:00
20844.0,2903,0,2014-10-01 02:00:00
20384.0,3017,0,2014-10-01 03:00:00
20351.0,2831,0,2014-10-01 04:00:00
21158.0,2579,0,2014-10-01 05:00:00
23105.0,2137,0,2014-10-01 06:00:00
25280.0,1673,645,2014-10-01 07:00:00
26053.0,1368,2473,2014-10-01 08:00:00
26966.0,1253,3895,2014-10-01 09:00:00
28123.0,1501,4640,2014-10-01 10:00:00
28964.0,1553,4811,2014-10-01 11:00:00
29705.0,1610,4778,2014-10-01 12:00:00
30467.0,1560,4785,2014-10-01 13:00:00
31856.0,1218,4739,2014-10-01 14:00:00
32255.0,1159,4312,2014-10-01 15:00:00
32683.0,925,3426,2014-10-01 16:00:00
32754.0,668,1513,2014-10-01 17:00:00
32142.0,474,4,2014-10-01 18:00:00
33058.0,419,0,2014-10-01 19:00:00
32315.0,325,0,2014-10-01 20:00:00
30787.0,353,0,2014-10-01 21:00:00
28340.0,361,0,2014-10-01 22:00:00
25429.0,363,0,2014-10-01 23:00:00
23235.0,386,0,2014-10-02 00:00:00
21751.0,330,0,2014-10-02 01:00:00
20822.0,351,0,2014-10-02 02:00:00
20355.0,414,0,2014-10-02 03:00:00
20315.0,386,0,2014-10-02 04:00:00
21021.0,431,0,2014-10-02 05:00:00
22971.0,376,0,2014-10-02 06:00:00
25198.0,378,662,2014-10-02 07:00:00
25873.0,359,2545,2014-10-02 08:00:00
27086.0,388,4159,2014-10-02 09:00:00
28138.0,411,4749,2014-10-02 10:00:00
29770.0,392,4840,2014-10-02 11:00:00
30832.0,402,4791,2014-10-02 12:00:00
31917.0,378,4797,2014-10-02 13:00:00
33486.0,236,4616,2014-10-02 14:00:00
34829.0,181,4333,2014-10-02 15:00:00
36013.0,161,3500,2014-10-02 16:00:00
36304.0,121,1542,2014-10-02 17:00:00
35564.0,101,2,2014-10-02 18:00:00
35909.0,95,0,2014-10-02 19:00:00
35104.0,123,0,2014-10-02 20:00:00
32715.0,162,0,2014-10-02 21:00:00
29806.0,177,0,2014-10-02 22:00:00
26443.0,162,0,2014-10-02 23:00:00
24071.0,159,0,2014-10-03 00:00:00
22400.0,151,0,2014-10-03 01:00:00
21312.0,139,0,2014-10-03 02:00:00
20795.0,142,0,2014-10-03 03:00:00
20624.0,152,0,2014-10-03 04:00:00
21299.0,162,0,2014-10-03 05:00:00
23094.0,170,0,2014-10-03 06:00:00
25282.0,164,668,2014-10-03 07:00:00
25930.0,152,2502,2014-10-03 08:00:00
27099.0,159,4020,2014-10-03 09:00:00
28606.0,165,4682,2014-10-03 10:00:00
30010.0,181,4779,2014-10-03 11:00:00
31396.0,196,4775,2014-10-03 12:00:00
33081.0,259,4728,2014-10-03 13:00:00
34717.0,234,4662,2014-10-03 14:00:00
36223.0,213,4186,2014-10-03 15:00:00
37277.0,155,3065,2014-10-03 16:00:00
37370.0,120,1161,2014-10-03 17:00:00
36511.0,99,0,2014-10-03 18:00:00
36520.0,90,0,2014-10-03 19:00:00
35285.0,96,0,2014-10-03 20:00:00
33276.0,111,0,2014-10-03 21:00:00
30548.0,169,0,2014-10-03 22:00:00
26925.0,203,0,2014-10-03 23:00:00
24438.0,201,0,2014-10-04 00:00:00
22558.0,171,0,2014-10-04 01:00:00
21432.0,146,0,2014-10-04 02:00:00
20740.0,134,0,2014-10-04 03:00:00
20256.0,132,0,2014-10-04 04:00:00
20385.0,138,0,2014-10-04 05:00:00
20972.0,145,0,2014-10-04 06:00:00
21544.0,139,600,2014-10-04 07:00:00
22413.0,133,2226,2014-10-04 08:00:00
23925.0,161,3181,2014-10-04 09:00:00
25259.0,169,3908,2014-10-04 10:00:00
