load,wind,solar,time
25206.0,1490,0,2012-09-01 00:00:00
23211.0,1653,0,2012-09-01 01:00:00
22139.0,1726,0,2012-09-01 02:00:00
21203.0,1647,0,2012-09-01 03:00:00
20846.0,1243,0,2012-09-01 04:00:00
20917.0,1046,0,2012-09-01 05:00:00
21249.0,857,2,2012-09-01 06:00:00
21175.0,701,94,2012-09-01 07:00:00
22789.0,669,489,2012-09-01 08:00:00
24454.0,631,795,2012-09-01 09:00:00
26104.0,547,904,2012-09-01 10:00:00
27448.0,487,955,2012-09-01 11:00:00
28509.0,465,1006,2012-09-01 12:00:00
29643.0,537,1016,2012-09-01 13:00:00
30636.0,691,991,2012-09-01 14:00:00
31351.0,862,891,2012-09-01 15:00:00
31948.0,1081,739,2012-09-01 16:00:00
32059.0,1294,489,2012-09-01 17:00:00
31671.0,1346,146,2012-09-01 18:00:00
30642.0,1297,0,2012-09-01 19:00:00
30619.0,1308,0,2012-09-01 20:00:00
29916.0,1388,0,2012-09-01 21:00:00
27956.0,1415,0,2012-09-01 22:00:00
25476.0,1239,0,2012-09-01 23:00:00
23675.0,1150,0,2012-09-02 00:00:00
22168.0,1139,0,2012-09-02 01:00:00
20834.0,1017,0,2012-09-02 02:00:00
20088.0,863,0,2012-09-02 03:00:00
19796.0,848,0,2012-09-02 04:00:00
19773.0,717,0,2012-09-02 05:00:00
19795.0,457,7,2012-09-02 06:00:00
19716.0,265,115,2012-09-02 07:00:00
21055.0,162,474,2012-09-02 08:00:00
22501.0,97,774,2012-09-02 09:00:00
23954.0,65,936,2012-09-02 10:00:00
25150.0,51,1015,2012-09-02 11:00:00
26454.0,78,1026,2012-09-02 12:00:00
27696.0,143,1021,2012-09-02 13:00:00
28870.0,191,994,2012-09-02 14:00:00
30307.0,282,900,2012-09-02 15:00:00
31377.0,348,747,2012-09-02 16:00:00
31763.0,478,497,2012-09-02 17:00:00
31903.0,695,147,2012-09-02 18:00:00
30977.0,1132,0,2012-09-02 19:00:00
31196.0,1473,0,2012-09-02 20:00:00
30086.0,1505,0,2012-09-02 21:00:00
27944.0,1346,0,2012-09-02 22:00:00
25508.0,1238,0,2012-09-02 23:00:00
22996.0,980,0,2012-09-03 00:00:00
21666.0,1012,0,2012-09-03 01:00:00
20633.0,884,0,2012-09-03 02:00:00
19978.0,600,0,2012-09-03 03:00:00
19754.0,452,0,2012-09-03 04:00:00
19999.0,281,0,2012-09-03 05:00:00
20476.0,123,7,2012-09-03 06:00:00
20349.0,36,115,2012-09-03 07:00:00
21847.0,27,435,2012-09-03 08:00:00
24157.0,19,749,2012-09-03 09:00:00
26018.0,12,866,2012-09-03 10:00:00
27576.0,20,948,2012-09-03 11:00:00
29005.0,42,955,2012-09-03 12:00:00
30821.0,88,878,2012-09-03 13:00:00
32587.0,124,742,2012-09-03 14:00:00
33890.0,245,745,2012-09-03 15:00:00
35569.0,251,618,2012-09-03 16:00:00
35950.0,245,356,2012-09-03 17:00:00
35577.0,319,70,2012-09-03 18:00:00
34181.0,600,0,2012-09-03 19:00:00
34752.0,889,0,2012-09-03 20:00:00
32783.0,892,0,2012-09-03 21:00:00
29849.0,848,0,2012-09-03 22:00:00
26531.0,770,0,2012-09-03 23:00:00
23816.0,697,0,2012-09-04 00:00:00
22370.0,699,0,2012-09-04 01:00:00
21754.0,739,0,2012-09-04 02:00:00
21223.0,706,0,2012-09-04 03:00:00
21374.0,551,0,2012-09-04 04:00:00
22272.0,579,0,2012-09-04 05:00:00
24331.0,618,11,2012-09-04 06:00:00
26385.0,399,112,2012-09-04 07:00:00
27695.0,294,424,2012-09-04 08:00:00
29941.0,175,748,2012-09-04 09:00:00
31622.0,110,902,2012-09-04 10:00:00
33137.0,136,1007,2012-09-04 11:00:00
34764.0,160,1057,2012-09-04 12:00:00
36345.0,234,1018,2012-09-04 13:00:00
38051.0,358,1011,2012-09-04 14:00:00
39337.0,450,928,2012-09-04 15:00:00
40424.0,591,759,2012-09-04 16:00:00
40218.0,690,475,2012-09-04 17:00:00
38983.0,813,262,2012-09-04 18:00:00
37507.0,1166,228,2012-09-04 19:00:00
37530.0,1413,234,2012-09-04 20:00:00
35261.0,1520,216,2012-09-04 21:00:00
31915.0,1547,142,2012-09-04 22:00:00
28292.0,1389,0,2012-09-04 23:00:00
25396.0,1194,0,2012-09-05 00:00:00
23485.0,1305,0,2012-09-05 01:00:00
22840.0,1373,0,2012-09-05 02:00:00
22224.0,1298,0,2012-09-05 03:00:00
22273.0,1227,0,2012-09-05 04:00:00
23031.0,1233,0,2012-09-05 05:00:00
25011.0,1020,8,2012-09-05 06:00:00
27332.0,939,83,2012-09-05 07:00:00
28834.0,774,300,2012-09-05 08:00:00
30348.0,581,553,2012-09-05 09:00:00
31522.0,387,725,2012-09-05 10:00:00
32716.0,398,867,2012-09-05 11:00:00
33197.0,264,940,2012-09-05 12:00:00
33948.0,402,887,2012-09-05 13:00:00
34655.0,427,783,2012-09-05 14:00:00
35328.0,641,725,2012-09-05 15:00:00
35431.0,817,607,2012-09-05 16:00:00
35000.0,1019,400,2012-09-05 17:00:00
33923.0,1174,279,2012-09-05 18:00:00
33266.0,1221,220,2012-09-05 19:00:00
34137.0,1353,159,2012-09-05 20:00:00
32991.0,1755,120,2012-09-05 21:00:00
30345.0,1874,82,2012-09-05 22:00:00
27166.0,1976,0,2012-09-05 23:00:00
25054.0,1985,0,2012-09-06 00:00:00
23469.0,1993,0,2012-09-06 01:00:00
22291.0,2095,0,2012-09-06 02:00:00
21658.0,2229,0,2012-09-06 03:00:00
21667.0,2237,0,2012-09-06 04:00:00
22423.0,2129,0,2012-09-06 05:00:00
24483.0,1942,7,2012-09-06 06:00:00
26450.0,1523,100,2012-09-06 07:00:00
28274.0,1166,379,2012-09-06 08:00:00
29720.0,1030,745,2012-09-06 09:00:00
31198.0,823,898,2012-09-06 10:00:00
32676.0,820,990,2012-09-06 11:00:00
33701.0,1053,1019,2012-09-06 12:00:00
35123.0,1221,992,2012-09-06 13:00:00
36540.0,1460,954,2012-09-06 14:00:00
37337.0,1574,766,2012-09-06 15:00:00
37822.0,1710,563,2012-09-06 16:00:00
37564.0,2021,422,2012-09-06 17:00:00
36258.0,1914,275,2012-09-06 18:00:00
35634.0,1733,248,2012-09-06 19:00:00
35785.0,1753,261,2012-09-06 20:00:00
34253.0,1833,226,2012-09-06 21:00:00
31401.0,1748,86,2012-09-06 22:00:00
27999.0,1719,0,2012-09-06 23:00:00
25179.0,1803,0,2012-09-07 00:00:00
23695.0,1872,0,2012-09-07 01:00:00
22531.0,1786,0,2012-09-07 02:00:00
21887.0,1803,0,2012-09-07 03:00:00
21855.0,2018,0,2012-09-07 04:00:00
22610.0,2112,0,2012-09-07 05:00:00
24612.0,1961,1,2012-09-07 06:00:00
26456.0,1808,64,2012-09-07 07:00:00
28171.0,1429,329,2012-09-07 08:00:00
29848.0,1171,611,2012-09-07 09:00:00
31299.0,837,810,2012-09-07 10:00:00
32971.0,669,880,2012-09-07 11:00:00
33955.0,512,913,2012-09-07 12:00:00
35450.0,557,926,2012-09-07 13:00:00
36688.0,697,875,2012-09-07 14:00:00
