load,wind,solar,time
20115.0,285,0,2015-03-01 00:00:00
19045.0,437,0,2015-03-01 01:00:00
18472.0,610,0,2015-03-01 02:00:00
18139.0,625,0,2015-03-01 03:00:00
18054.0,729,0,2015-03-01 04:00:00
18319.0,620,0,2015-03-01 05:00:00
18960.0,616,16,2015-03-01 06:00:00
19071.0,424,425,2015-03-01 07:00:00
20129.0,384,885,2015-03-01 08:00:00
21003.0,495,1405,2015-03-01 09:00:00
21201.0,472,1768,2015-03-01 10:00:00
21334.0,389,1937,2015-03-01 11:00:00
20971.0,226,1873,2015-03-01 12:00:00
20939.0,207,2256,2015-03-01 13:00:00
20919.0,253,1696,2015-03-01 14:00:00
21080.0,398,1059,2015-03-01 15:00:00
21357.0,284,515,2015-03-01 16:00:00
22871.0,106,0,2015-03-01 17:00:00
25395.0,217,0,2015-03-01 18:00:00
26550.0,254,0,2015-03-01 19:00:00
25721.0,358,0,2015-03-01 20:00:00
24876.0,420,0,2015-03-01 21:00:00
23268.0,370,0,2015-03-01 22:00:00
21073.0,317,0,2015-03-01 23:00:00
19631.0,340,0,2015-03-02 00:00:00
18742.0,344,0,2015-03-02 01:00:00
18371.0,392,0,2015-03-02 02:00:00
18279.0,470,0,2015-03-02 03:00:00
18562.0,359,0,2015-03-02 04:00:00
19618.0,385,0,2015-03-02 05:00:00
22022.0,523,41,2015-03-02 06:00:00
24446.0,502,806,2015-03-02 07:00:00
24958.0,634,2097,2015-03-02 08:00:00
25173.0,700,3059,2015-03-02 09:00:00
25257.0,824,3854,2015-03-02 10:00:00
25790.0,876,3612,2015-03-02 11:00:00
25425.0,903,3077,2015-03-02 12:00:00
25039.0,1001,2964,2015-03-02 13:00:00
24406.0,913,3348,2015-03-02 14:00:00
24440.0,816,2918,2015-03-02 15:00:00
24565.0,727,1840,2015-03-02 16:00:00
25435.0,613,13,2015-03-02 17:00:00
27459.0,605,0,2015-03-02 18:00:00
29021.0,532,0,2015-03-02 19:00:00
28084.0,347,0,2015-03-02 20:00:00
27022.0,290,0,2015-03-02 21:00:00
24856.0,196,0,2015-03-02 22:00:00
22437.0,160,0,2015-03-02 23:00:00
20727.0,150,0,2015-03-03 00:00:00
19835.0,229,0,2015-03-03 01:00:00
19335.0,432,0,2015-03-03 02:00:00
19131.0,425,0,2015-03-03 03:00:00
19422.0,315,0,2015-03-03 04:00:00
20614.0,447,0,2015-03-03 05:00:00
23090.0,439,144,2015-03-03 06:00:00
25449.0,654,1589,2015-03-03 07:00:00
25631.0,575,3659,2015-03-03 08:00:00
25058.0,653,4713,2015-03-03 09:00:00
24845.0,607,4922,2015-03-03 10:00:00
24562.0,585,4982,2015-03-03 11:00:00
24222.0,706,4741,2015-03-03 12:00:00
24174.0,1176,4347,2015-03-03 13:00:00
24116.0,1611,3976,2015-03-03 14:00:00
24080.0,1752,3246,2015-03-03 15:00:00
24271.0,1690,2303,2015-03-03 16:00:00
25205.0,1790,2,2015-03-03 17:00:00
27318.0,1859,0,2015-03-03 18:00:00
28671.0,1731,0,2015-03-03 19:00:00
27940.0,1426,0,2015-03-03 20:00:00
26855.0,885,0,2015-03-03 21:00:00
24938.0,619,0,2015-03-03 22:00:00
22333.0,430,0,2015-03-03 23:00:00
20707.0,240,0,2015-03-04 00:00:00
19777.0,146,0,2015-03-04 01:00:00
19224.0,148,0,2015-03-04 02:00:00
19040.0,179,0,2015-03-04 03:00:00
19331.0,177,0,2015-03-04 04:00:00
20425.0,159,0,2015-03-04 05:00:00
