load,wind,solar,time
27814.0,2331,0,2015-08-01 00:00:00
25958.0,2564,0,2015-08-01 01:00:00
24681.0,2440,0,2015-08-01 02:00:00
23669.0,2435,0,2015-08-01 03:00:00
23274.0,2514,0,2015-08-01 04:00:00
23281.0,2407,0,2015-08-01 05:00:00
23623.0,2278,206,2015-08-01 06:00:00
23889.0,1867,1630,2015-08-01 07:00:00
25584.0,1481,3448,2015-08-01 08:00:00
27121.0,1198,4624,2015-08-01 09:00:00
28717.0,1131,5083,2015-08-01 10:00:00
29736.0,1098,5219,2015-08-01 11:00:00
30907.0,1062,5210,2015-08-01 12:00:00
31748.0,1072,5001,2015-08-01 13:00:00
32946.0,1197,4981,2015-08-01 14:00:00
34197.0,1289,4927,2015-08-01 15:00:00
35188.0,1667,4467,2015-08-01 16:00:00
35823.0,2174,3598,2015-08-01 17:00:00
35542.0,2307,1961,2015-08-01 18:00:00
34512.0,2332,304,2015-08-01 19:00:00
34092.0,2701,0,2015-08-01 20:00:00
33446.0,2892,0,2015-08-01 21:00:00
31315.0,3060,0,2015-08-01 22:00:00
28805.0,2984,0,2015-08-01 23:00:00
26421.0,2878,0,2015-08-02 00:00:00
24770.0,2923,0,2015-08-02 01:00:00
23552.0,2588,0,2015-08-02 02:00:00
22730.0,2264,0,2015-08-02 03:00:00
22319.0,2044,0,2015-08-02 04:00:00
22168.0,1892,0,2015-08-02 05:00:00
22164.0,1626,214,2015-08-02 06:00:00
21974.0,1502,1757,2015-08-02 07:00:00
23044.0,1377,3971,2015-08-02 08:00:00
24322.0,1297,5150,2015-08-02 09:00:00
25583.0,1197,5715,2015-08-02 10:00:00
26735.0,1161,6024,2015-08-02 11:00:00
27903.0,1291,6132,2015-08-02 12:00:00
29120.0,1503,5987,2015-08-02 13:00:00
30619.0,1666,5775,2015-08-02 14:00:00
31728.0,1807,5242,2015-08-02 15:00:00
33338.0,1979,4598,2015-08-02 16:00:00
34027.0,2198,3608,2015-08-02 17:00:00
34840.0,2453,1756,2015-08-02 18:00:00
33793.0,2545,24,2015-08-02 19:00:00
33762.0,2854,0,2015-08-02 20:00:00
33136.0,3191,0,2015-08-02 21:00:00
30682.0,3456,0,2015-08-02 22:00:00
27798.0,3667,0,2015-08-02 23:00:00
25568.0,3352,0,2015-08-03 00:00:00
24042.0,3448,0,2015-08-03 01:00:00
23078.0,3190,0,2015-08-03 02:00:00
22400.0,3020,0,2015-08-03 03:00:00
22425.0,2871,0,2015-08-03 04:00:00
23164.0,2647,0,2015-08-03 05:00:00
24940.0,2475,217,2015-08-03 06:00:00
26530.0,2486,1941,2015-08-03 07:00:00
28143.0,2232,4284,2015-08-03 08:00:00
29467.0,1827,5388,2015-08-03 09:00:00
30793.0,1372,5941,2015-08-03 10:00:00
31855.0,1199,6193,2015-08-03 11:00:00
32970.0,1390,6193,2015-08-03 12:00:00
34373.0,1491,6186,2015-08-03 13:00:00
36089.0,2057,5964,2015-08-03 14:00:00
36950.0,2275,5489,2015-08-03 15:00:00
37671.0,2670,4683,2015-08-03 16:00:00
37979.0,2953,3893,2015-08-03 17:00:00
37564.0,3209,2027,2015-08-03 18:00:00
36415.0,3111,16,2015-08-03 19:00:00
35622.0,3157,0,2015-08-03 20:00:00
35131.0,3315,0,2015-08-03 21:00:00
32054.0,3325,0,2015-08-03 22:00:00
28796.0,3296,0,2015-08-03 23:00:00
26311.0,3166,0,2015-08-04 00:00:00
24591.0,3312,0,2015-08-04 01:00:00
23484.0,3233,0,2015-08-04 02:00:00
22957.0,2885,0,2015-08-04 03:00:00
22778.0,2618,0,2015-08-04 04:00:00
23415.0,2397,0,2015-08-04 05:00:00
24915.0,2047,202,2015-08-04 06:00:00
26464.0,1668,1994,2015-08-04 07:00:00
28337.0,1214,4284,2015-08-04 08:00:00
29910.0,1289,4924,2015-08-04 09:00:00
31494.0,1264,5408,2015-08-04 10:00:00
32742.0,1399,5769,2015-08-04 11:00:00
33844.0,1346,5975,2015-08-04 12:00:00
35247.0,1309,6029,2015-08-04 13:00:00
35862.0,1871,6033,2015-08-04 14:00:00
36499.0,2721,5626,2015-08-04 15:00:00
36934.0,2756,4871,2015-08-04 16:00:00
36772.0,2768,4001,2015-08-04 17:00:00
36552.0,2398,2089,2015-08-04 18:00:00
35396.0,2109,24,2015-08-04 19:00:00
35275.0,2108,0,2015-08-04 20:00:00
34526.0,2534,0,2015-08-04 21:00:00
31914.0,2509,0,2015-08-04 22:00:00
28666.0,2661,0,2015-08-04 23:00:00
26287.0,2540,0,2015-08-05 00:00:00
24599.0,2326,0,2015-08-05 01:00:00
23734.0,2170,0,2015-08-05 02:00:00
23000.0,1857,0,2015-08-05 03:00:00
22823.0,1755,0,2015-08-05 04:00:00
23383.0,1382,0,2015-08-05 05:00:00
24789.0,1333,190,2015-08-05 06:00:00
26108.0,1346,1390,2015-08-05 07:00:00
27977.0,1291,3255,2015-08-05 08:00:00
29677.0,954,4461,2015-08-05 09:00:00
31243.0,762,4981,2015-08-05 10:00:00
32904.0,894,5611,2015-08-05 11:00:00
33998.0,800,5627,2015-08-05 12:00:00
35598.0,974,5310,2015-08-05 13:00:00
37015.0,1109,5216,2015-08-05 14:00:00
38464.0,1271,4750,2015-08-05 15:00:00
39452.0,1381,4298,2015-08-05 16:00:00
39854.0,1833,2688,2015-08-05 17:00:00
39115.0,1823,1408,2015-08-05 18:00:00
37690.0,1803,0,2015-08-05 19:00:00
37088.0,1606,0,2015-08-05 20:00:00
36363.0,1627,0,2015-08-05 21:00:00
33476.0,1545,0,2015-08-05 22:00:00
29840.0,1512,0,2015-08-05 23:00:00
27063.0,1259,0,2015-08-06 00:00:00
25361.0,1126,0,2015-08-06 01:00:00
24210.0,906,0,2015-08-06 02:00:00
23622.0,738,0,2015-08-06 03:00:00
23431.0,533,0,2015-08-06 04:00:00
24100.0,462,0,2015-08-06 05:00:00
25864.0,340,97,2015-08-06 06:00:00
27164.0,267,1114,2015-08-06 07:00:00
28839.0,185,2636,2015-08-06 08:00:00
30519.0,176,3552,2015-08-06 09:00:00
32191.0,204,4034,2015-08-06 10:00:00
34070.0,234,3790,2015-08-06 11:00:00
34699.0,376,3388,2015-08-06 12:00:00
35962.0,627,3104,2015-08-06 13:00:00
36564.0,632,3269,2015-08-06 14:00:00
36927.0,530,3179,2015-08-06 15:00:00
37187.0,578,2510,2015-08-06 16:00:00
36745.0,804,1748,2015-08-06 17:00:00
35875.0,1102,703,2015-08-06 18:00:00
34613.0,1537,0,2015-08-06 19:00:00
34522.0,1754,0,2015-08-06 20:00:00
34350.0,1465,0,2015-08-06 21:00:00
31938.0,1601,0,2015-08-06 22:00:00
28730.0,1435,0,2015-08-06 23:00:00
26474.0,1414,0,2015-08-07 00:00:00
24838.0,1531,0,2015-08-07 01:00:00
23767.0,1338,0,2015-08-07 02:00:00
23234.0,1368,0,2015-08-07 03:00:00
23100.0,1522,0,2015-08-07 04:00:00
23697.0,1895,0,2015-08-07 05:00:00
25327.0,1817,179,2015-08-07 06:00:00
26731.0,1806,1628,2015-08-07 07:00:00
28410.0,1816,3762,2015-08-07 08:00:00
29835.0,1751,5211,2015-08-07 09:00:00
30559.0,1763,5835,2015-08-07 10:00:00
31233.0,2074,5923,2015-08-07 11:00:00
31828.0,2254,5851,2015-08-07 12:00:00
32757.0,2428,5940,2015-08-07 13:00:00
34038.0,2466,6085,2015-08-07 14:00:00
34754.0,2485,5922,2015-08-07 15:00:00
35492.0,2659,5404,2015-08-07 16:00:00
35486.0,2910,4352,2015-08-07 17:00:00
34945.0,2950,2192,2015-08-07 18:00:00
33787.0,2982,5,2015-08-07 19:00:00
33375.0,3139,0,2015-08-07 20:00:00
32580.0,2926,0,2015-08-07 21:00:00
