load,wind,solar,time
20664.0,138,0,2012-01-01 00:00:00
19612.0,129,0,2012-01-01 01:00:00
19027.0,116,0,2012-01-01 02:00:00
18527.0,100,0,2012-01-01 03:00:00
18297.0,96,0,2012-01-01 04:00:00
18249.0,97,0,2012-01-01 05:00:00
18487.0,101,0,2012-01-01 06:00:00
18782.0,114,5,2012-01-01 07:00:00
19142.0,107,29,2012-01-01 08:00:00
19953.0,101,165,2012-01-01 09:00:00
20414.0,90,187,2012-01-01 10:00:00
20819.0,95,167,2012-01-01 11:00:00
20879.0,138,153,2012-01-01 12:00:00
20863.0,199,157,2012-01-01 13:00:00
20865.0,178,173,2012-01-01 14:00:00
20951.0,154,153,2012-01-01 15:00:00
21374.0,120,13,2012-01-01 16:00:00
23772.0,136,0,2012-01-01 17:00:00
25898.0,160,0,2012-01-01 18:00:00
25506.0,144,0,2012-01-01 19:00:00
25077.0,134,0,2012-01-01 20:00:00
24164.0,126,0,2012-01-01 21:00:00
22761.0,112,0,2012-01-01 22:00:00
21047.0,96,0,2012-01-01 23:00:00
19015.0,117,0,2012-01-02 00:00:00
18561.0,109,0,2012-01-02 01:00:00
17869.0,124,0,2012-01-02 02:00:00
17693.0,126,0,2012-01-02 03:00:00
17885.0,152,0,2012-01-02 04:00:00
18458.0,235,0,2012-01-02 05:00:00
19438.0,509,0,2012-01-02 06:00:00
20117.0,288,6,2012-01-02 07:00:00
21348.0,287,36,2012-01-02 08:00:00
22276.0,247,168,2012-01-02 09:00:00
22945.0,238,183,2012-01-02 10:00:00
23479.0,280,156,2012-01-02 11:00:00
23550.0,329,130,2012-01-02 12:00:00
23510.0,229,123,2012-01-02 13:00:00
23024.0,192,148,2012-01-02 14:00:00
23031.0,175,140,2012-01-02 15:00:00
23406.0,165,12,2012-01-02 16:00:00
25903.0,214,0,2012-01-02 17:00:00
28047.0,202,0,2012-01-02 18:00:00
27727.0,230,0,2012-01-02 19:00:00
27164.0,293,0,2012-01-02 20:00:00
25783.0,272,0,2012-01-02 21:00:00
23975.0,217,0,2012-01-02 22:00:00
21661.0,182,0,2012-01-02 23:00:00
19814.0,169,0,2012-01-03 00:00:00
18731.0,324,0,2012-01-03 01:00:00
18079.0,145,0,2012-01-03 02:00:00
17989.0,59,0,2012-01-03 03:00:00
18272.0,21,0,2012-01-03 04:00:00
19313.0,15,15,2012-01-03 05:00:00
21523.0,28,41,2012-01-03 06:00:00
23846.0,21,112,2012-01-03 07:00:00
24946.0,17,152,2012-01-03 08:00:00
25617.0,7,225,2012-01-03 09:00:00
26102.0,15,320,2012-01-03 10:00:00
26338.0,13,350,2012-01-03 11:00:00
26306.0,14,356,2012-01-03 12:00:00
26237.0,15,362,2012-01-03 13:00:00
26166.0,15,367,2012-01-03 14:00:00
25966.0,7,352,2012-01-03 15:00:00
25955.0,0,298,2012-01-03 16:00:00
27645.0,4,287,2012-01-03 17:00:00
29856.0,13,289,2012-01-03 18:00:00
29258.0,19,289,2012-01-03 19:00:00
28544.0,17,286,2012-01-03 20:00:00
27215.0,14,79,2012-01-03 21:00:00
25038.0,14,0,2012-01-03 22:00:00
22761.0,19,0,2012-01-03 23:00:00
20829.0,30,0,2012-01-04 00:00:00
19671.0,32,0,2012-01-04 01:00:00
18989.0,48,0,2012-01-04 02:00:00
18791.0,56,0,2012-01-04 03:00:00
19030.0,54,0,2012-01-04 04:00:00
20149.0,57,0,2012-01-04 05:00:00
22360.0,55,0,2012-01-04 06:00:00
24801.0,64,6,2012-01-04 07:00:00
25887.0,54,31,2012-01-04 08:00:00
26291.0,54,45,2012-01-04 09:00:00
26502.0,72,57,2012-01-04 10:00:00
26837.0,71,62,2012-01-04 11:00:00
26896.0,60,61,2012-01-04 12:00:00
26888.0,50,52,2012-01-04 13:00:00
26818.0,51,43,2012-01-04 14:00:00
26653.0,66,21,2012-01-04 15:00:00
26910.0,49,0,2012-01-04 16:00:00
28615.0,66,0,2012-01-04 17:00:00
30430.0,76,0,2012-01-04 18:00:00
29621.0,67,0,2012-01-04 19:00:00
28623.0,74,0,2012-01-04 20:00:00
27211.0,87,0,2012-01-04 21:00:00
25164.0,105,0,2012-01-04 22:00:00
22731.0,142,0,2012-01-04 23:00:00
20808.0,154,0,2012-01-05 00:00:00
19769.0,132,0,2012-01-05 01:00:00
19136.0,128,0,2012-01-05 02:00:00
18734.0,119,0,2012-01-05 03:00:00
19013.0,103,0,2012-01-05 04:00:00
20137.0,121,0,2012-01-05 05:00:00
22359.0,90,0,2012-01-05 06:00:00
24795.0,48,5,2012-01-05 07:00:00
25627.0,36,26,2012-01-05 08:00:00
26022.0,39,47,2012-01-05 09:00:00
26388.0,34,58,2012-01-05 10:00:00
26585.0,32,57,2012-01-05 11:00:00
26908.0,37,62,2012-01-05 12:00:00
27128.0,76,56,2012-01-05 13:00:00
27051.0,147,43,2012-01-05 14:00:00
26583.0,223,20,2012-01-05 15:00:00
26550.0,478,0,2012-01-05 16:00:00
28098.0,686,0,2012-01-05 17:00:00
29716.0,669,0,2012-01-05 18:00:00
29103.0,637,0,2012-01-05 19:00:00
28329.0,682,0,2012-01-05 20:00:00
27008.0,659,0,2012-01-05 21:00:00
24886.0,594,0,2012-01-05 22:00:00
22683.0,916,0,2012-01-05 23:00:00
20767.0,840,0,2012-01-06 00:00:00
19701.0,809,0,2012-01-06 01:00:00
19112.0,818,0,2012-01-06 02:00:00
18808.0,791,0,2012-01-06 03:00:00
19025.0,772,0,2012-01-06 04:00:00
20066.0,857,0,2012-01-06 05:00:00
22315.0,808,0,2012-01-06 06:00:00
24792.0,660,7,2012-01-06 07:00:00
25486.0,492,32,2012-01-06 08:00:00
25969.0,332,50,2012-01-06 09:00:00
26377.0,226,59,2012-01-06 10:00:00
26626.0,195,64,2012-01-06 11:00:00
26685.0,135,62,2012-01-06 12:00:00
26262.0,195,56,2012-01-06 13:00:00
26134.0,421,42,2012-01-06 14:00:00
25877.0,499,20,2012-01-06 15:00:00
25474.0,558,0,2012-01-06 16:00:00
27611.0,729,0,2012-01-06 17:00:00
29106.0,728,0,2012-01-06 18:00:00
28285.0,686,0,2012-01-06 19:00:00
27456.0,622,0,2012-01-06 20:00:00
26536.0,872,0,2012-01-06 21:00:00
24870.0,936,0,2012-01-06 22:00:00
22868.0,1087,0,2012-01-06 23:00:00
21133.0,1089,0,2012-01-07 00:00:00
19916.0,1125,0,2012-01-07 01:00:00
19194.0,1107,0,2012-01-07 02:00:00
18789.0,1080,0,2012-01-07 03:00:00
18876.0,1335,0,2012-01-07 04:00:00
19175.0,1539,0,2012-01-07 05:00:00
20310.0,1634,0,2012-01-07 06:00:00
21291.0,1680,21,2012-01-07 07:00:00
22052.0,1823,86,2012-01-07 08:00:00
22668.0,1915,166,2012-01-07 09:00:00
23345.0,1843,216,2012-01-07 10:00:00
23547.0,1386,233,2012-01-07 11:00:00
23433.0,1320,232,2012-01-07 12:00:00
23174.0,1153,206,2012-01-07 13:00:00
22895.0,1072,146,2012-01-07 14:00:00
22628.0,1141,67,2012-01-07 15:00:00
22770.0,1149,6,2012-01-07 16:00:00
24521.0,1145,0,2012-01-07 17:00:00
27214.0,1168,0,2012-01-07 18:00:00
26722.0,1177,0,2012-01-07 19:00:00
26145.0,1150,0,2012-01-07 20:00:00
25328.0,959,0,2012-01-07 21:00:00
23880.0,899,0,2012-01-07 22:00:00
22143.0,991,0,2012-01-07 23:00:00
20894.0,1007,0,2012-01-08 00:00:00
19492.0,911,0,2012-01-08 01:00:00
