load,wind,solar,time
21060.0,1512,0,2014-04-01 00:00:00
19863.0,1556,0,2014-04-01 01:00:00
19153.0,2251,0,2014-04-01 02:00:00
18902.0,2596,0,2014-04-01 03:00:00
18986.0,2489,0,2014-04-01 04:00:00
19890.0,2015,0,2014-04-01 05:00:00
21877.0,1515,0,2014-04-01 06:00:00
24097.0,1502,563,2014-04-01 07:00:00
25326.0,1701,1931,2014-04-01 08:00:00
25663.0,1629,2867,2014-04-01 09:00:00
25847.0,1769,3105,2014-04-01 10:00:00
25849.0,1892,3266,2014-04-01 11:00:00
25579.0,2115,3214,2014-04-01 12:00:00
25591.0,2646,3086,2014-04-01 13:00:00
25276.0,2197,3271,2014-04-01 14:00:00
24859.0,2191,3182,2014-04-01 15:00:00
25187.0,2023,2548,2014-04-01 16:00:00
25535.0,1885,1503,2014-04-01 17:00:00
25786.0,1783,355,2014-04-01 18:00:00
26548.0,1837,0,2014-04-01 19:00:00
28686.0,1531,0,2014-04-01 20:00:00
27363.0,1140,0,2014-04-01 21:00:00
25604.0,993,0,2014-04-01 22:00:00
23019.0,957,0,2014-04-01 23:00:00
21125.0,942,0,2014-04-02 00:00:00
19986.0,998,0,2014-04-02 01:00:00
19291.0,1479,0,2014-04-02 02:00:00
18997.0,1791,0,2014-04-02 03:00:00
19084.0,1788,0,2014-04-02 04:00:00
20046.0,1993,0,2014-04-02 05:00:00
22068.0,2106,1,2014-04-02 06:00:00
24449.0,1990,462,2014-04-02 07:00:00
25444.0,1872,1567,2014-04-02 08:00:00
25454.0,1794,2790,2014-04-02 09:00:00
25486.0,1873,3413,2014-04-02 10:00:00
25434.0,2015,3539,2014-04-02 11:00:00
25173.0,2099,3324,2014-04-02 12:00:00
25195.0,2165,3242,2014-04-02 13:00:00
24907.0,2299,3121,2014-04-02 14:00:00
24507.0,2656,3054,2014-04-02 15:00:00
24314.0,2734,2901,2014-04-02 16:00:00
24357.0,2742,1793,2014-04-02 17:00:00
24767.0,2879,574,2014-04-02 18:00:00
25584.0,2810,0,2014-04-02 19:00:00
27862.0,3147,0,2014-04-02 20:00:00
27082.0,3237,0,2014-04-02 21:00:00
25499.0,3397,0,2014-04-02 22:00:00
23033.0,3498,0,2014-04-02 23:00:00
21134.0,3053,0,2014-04-03 00:00:00
20036.0,2485,0,2014-04-03 01:00:00
19380.0,1590,0,2014-04-03 02:00:00
19141.0,1211,0,2014-04-03 03:00:00
19152.0,1097,0,2014-04-03 04:00:00
20136.0,844,0,2014-04-03 05:00:00
22235.0,552,7,2014-04-03 06:00:00
24555.0,332,640,2014-04-03 07:00:00
25443.0,324,2035,2014-04-03 08:00:00
25563.0,261,2975,2014-04-03 09:00:00
