load,wind,solar,time
24261.0,582,0,2015-10-01 00:00:00
22841.0,720,0,2015-10-01 01:00:00
21874.0,1150,0,2015-10-01 02:00:00
21354.0,1180,0,2015-10-01 03:00:00
21158.0,1009,0,2015-10-01 04:00:00
22052.0,723,0,2015-10-01 05:00:00
24264.0,576,0,2015-10-01 06:00:00
26632.0,595,854,2015-10-01 07:00:00
27169.0,661,2501,2015-10-01 08:00:00
28590.0,1573,4121,2015-10-01 09:00:00
29384.0,2331,5027,2015-10-01 10:00:00
30746.0,1740,5348,2015-10-01 11:00:00
30988.0,1375,5477,2015-10-01 12:00:00
31688.0,2061,5573,2015-10-01 13:00:00
32673.0,2690,5439,2015-10-01 14:00:00
33017.0,2928,5017,2015-10-01 15:00:00
33465.0,2995,3773,2015-10-01 16:00:00
33226.0,2667,1912,2015-10-01 17:00:00
32554.0,2486,0,2015-10-01 18:00:00
33412.0,2427,0,2015-10-01 19:00:00
32654.0,2296,0,2015-10-01 20:00:00
31072.0,2420,0,2015-10-01 21:00:00
28727.0,2543,0,2015-10-01 22:00:00
25643.0,2524,0,2015-10-01 23:00:00
23578.0,2200,0,2015-10-02 00:00:00
22171.0,2596,0,2015-10-02 01:00:00
21265.0,2364,0,2015-10-02 02:00:00
20766.0,2298,0,2015-10-02 03:00:00
21009.0,2289,0,2015-10-02 04:00:00
21792.0,2274,0,2015-10-02 05:00:00
23747.0,1895,0,2015-10-02 06:00:00
25936.0,1985,911,2015-10-02 07:00:00
26561.0,1815,3473,2015-10-02 08:00:00
27467.0,1147,5468,2015-10-02 09:00:00
28455.0,771,6131,2015-10-02 10:00:00
29324.0,703,6223,2015-10-02 11:00:00
29642.0,833,6144,2015-10-02 12:00:00
30451.0,686,6134,2015-10-02 13:00:00
31355.0,580,5980,2015-10-02 14:00:00
31937.0,790,5639,2015-10-02 15:00:00
32537.0,1196,4669,2015-10-02 16:00:00
32532.0,1695,2220,2015-10-02 17:00:00
