load,wind,solar,time
20726.0,136,0,2011-04-01 00:00:00
19714.0,158,0,2011-04-01 01:00:00
19038.0,161,0,2011-04-01 02:00:00
18083.0,146,0,2011-04-01 03:00:00
18431.0,128,0,2011-04-01 04:00:00
19067.0,127,0,2011-04-01 05:00:00
20426.0,129,0,2011-04-01 06:00:00
22561.0,101,8,2011-04-01 07:00:00
24308.0,71,135,2011-04-01 08:00:00
25278.0,68,337,2011-04-01 09:00:00
26863.0,75,381,2011-04-01 10:00:00
27816.0,77,390,2011-04-01 11:00:00
28397.0,86,382,2011-04-01 12:00:00
29334.0,103,378,2011-04-01 13:00:00
29809.0,146,379,2011-04-01 14:00:00
29820.0,227,377,2011-04-01 15:00:00
29601.0,326,359,2011-04-01 16:00:00
29427.0,353,312,2011-04-01 17:00:00
28253.0,280,176,2011-04-01 18:00:00
28117.0,306,125,2011-04-01 19:00:00
29299.0,445,103,2011-04-01 20:00:00
27693.0,575,0,2011-04-01 21:00:00
25922.0,658,0,2011-04-01 22:00:00
23524.0,915,0,2011-04-01 23:00:00
20009.0,1148,0,2011-04-02 00:00:00
19931.0,1148,0,2011-04-02 01:00:00
17525.0,1097,0,2011-04-02 02:00:00
16902.0,1056,0,2011-04-02 03:00:00
17581.0,1083,0,2011-04-02 04:00:00
17649.0,1074,0,2011-04-02 05:00:00
18197.0,1105,0,2011-04-02 06:00:00
18582.0,1043,10,2011-04-02 07:00:00
20319.0,1079,64,2011-04-02 08:00:00
21791.0,1034,298,2011-04-02 09:00:00
22642.0,794,294,2011-04-02 10:00:00
23037.0,701,339,2011-04-02 11:00:00
23238.0,762,242,2011-04-02 12:00:00
23328.0,722,99,2011-04-02 13:00:00
22924.0,712,60,2011-04-02 14:00:00
22611.0,788,132,2011-04-02 15:00:00
22611.0,813,173,2011-04-02 16:00:00
22534.0,880,234,2011-04-02 17:00:00
22678.0,1049,94,2011-04-02 18:00:00
23569.0,1385,0,2011-04-02 19:00:00
25000.0,1618,0,2011-04-02 20:00:00
24200.0,1636,0,2011-04-02 21:00:00
23173.0,1368,0,2011-04-02 22:00:00
21223.0,1370,0,2011-04-02 23:00:00
19800.0,1520,0,2011-04-03 00:00:00
18431.0,1481,0,2011-04-03 01:00:00
17521.0,1193,0,2011-04-03 02:00:00
17100.0,1295,0,2011-04-03 03:00:00
16950.0,1271,0,2011-04-03 04:00:00
17073.0,1554,0,2011-04-03 05:00:00
17591.0,1686,0,2011-04-03 06:00:00
17690.0,1622,8,2011-04-03 07:00:00
18884.0,1556,111,2011-04-03 08:00:00
20101.0,1674,287,2011-04-03 09:00:00
21022.0,1920,187,2011-04-03 10:00:00
21071.0,1945,337,2011-04-03 11:00:00
21460.0,1793,342,2011-04-03 12:00:00
21490.0,1793,353,2011-04-03 13:00:00
21060.0,1785,347,2011-04-03 14:00:00
21064.0,1648,348,2011-04-03 15:00:00
21098.0,1592,355,2011-04-03 16:00:00
21648.0,1465,296,2011-04-03 17:00:00
21922.0,1388,106,2011-04-03 18:00:00
22916.0,1421,0,2011-04-03 19:00:00
24877.0,1322,0,2011-04-03 20:00:00
24586.0,1012,0,2011-04-03 21:00:00
23151.0,623,0,2011-04-03 22:00:00
21156.0,624,0,2011-04-03 23:00:00
19556.0,586,0,2011-04-04 00:00:00
18289.0,397,0,2011-04-04 01:00:00
17257.0,353,0,2011-04-04 02:00:00
17255.0,235,0,2011-04-04 03:00:00
17517.0,145,0,2011-04-04 04:00:00
18300.0,194,0,2011-04-04 05:00:00
20900.0,198,0,2011-04-04 06:00:00
22958.0,202,7,2011-04-04 07:00:00
24106.0,212,151,2011-04-04 08:00:00
24757.0,241,364,2011-04-04 09:00:00
25505.0,219,397,2011-04-04 10:00:00
26004.0,177,398,2011-04-04 11:00:00
26459.0,108,389,2011-04-04 12:00:00
26661.0,77,386,2011-04-04 13:00:00
26699.0,77,389,2011-04-04 14:00:00
26805.0,47,384,2011-04-04 15:00:00
26679.0,30,366,2011-04-04 16:00:00
26603.0,36,321,2011-04-04 17:00:00
26566.0,37,143,2011-04-04 18:00:00
26930.0,52,69,2011-04-04 19:00:00
28425.0,67,41,2011-04-04 20:00:00
27213.0,200,0,2011-04-04 21:00:00
24888.0,287,0,2011-04-04 22:00:00
22257.0,221,0,2011-04-04 23:00:00
20164.0,266,0,2011-04-05 00:00:00
18937.0,270,0,2011-04-05 01:00:00
18364.0,340,0,2011-04-05 02:00:00
